sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
906	5	453	expected	deprive	sent_comp	The pilots say the surgeon deprives	5
907	5	454	unexpected	derail	sent_comp	The pilots say the surgeon derail	5
908	5	454	expected	derail	sent_comp	The pilots say the surgeon derails	5
909	5	455	unexpected	deregulate	sent_comp	The pilots say the surgeon deregulate	5
910	5	455	expected	deregulate	sent_comp	The pilots say the surgeon deregulates	5
911	5	456	unexpected	describe	sent_comp	The pilots say the surgeon describe	5
912	5	456	expected	describe	sent_comp	The pilots say the surgeon describes	5
913	5	457	unexpected	desert	sent_comp	The pilots say the surgeon desert	5
914	5	457	expected	desert	sent_comp	The pilots say the surgeon deserts	5
915	5	458	unexpected	deserve	sent_comp	The pilots say the surgeon deserve	5
916	5	458	expected	deserve	sent_comp	The pilots say the surgeon deserves	5
917	5	459	unexpected	designate	sent_comp	The pilots say the surgeon designate	5
918	5	459	expected	designate	sent_comp	The pilots say the surgeon designates	5
919	5	460	unexpected	design	sent_comp	The pilots say the surgeon design	5
920	5	460	expected	design	sent_comp	The pilots say the surgeon designs	5
921	5	461	unexpected	desist	sent_comp	The pilots say the surgeon desist	5
922	5	461	expected	desist	sent_comp	The pilots say the surgeon desists	5
923	5	462	unexpected	destabilize	sent_comp	The pilots say the surgeon destabilize	5
924	5	462	expected	destabilize	sent_comp	The pilots say the surgeon destabilizes	5
925	5	463	unexpected	destroy	sent_comp	The pilots say the surgeon destroy	5
926	5	463	expected	destroy	sent_comp	The pilots say the surgeon destroys	5
927	5	464	unexpected	detect	sent_comp	The pilots say the surgeon detect	5
928	5	464	expected	detect	sent_comp	The pilots say the surgeon detects	5
929	5	465	unexpected	deteriorate	sent_comp	The pilots say the surgeon deteriorate	5
930	5	465	expected	deteriorate	sent_comp	The pilots say the surgeon deteriorates	5
931	5	466	unexpected	determine	sent_comp	The pilots say the surgeon determine	5
932	5	466	expected	determine	sent_comp	The pilots say the surgeon determines	5
933	5	467	unexpected	deter	sent_comp	The pilots say the surgeon deter	5
934	5	467	expected	deter	sent_comp	The pilots say the surgeon deters	5
935	5	468	unexpected	detract	sent_comp	The pilots say the surgeon detract	5
936	5	468	expected	detract	sent_comp	The pilots say the surgeon detracts	5
937	5	469	unexpected	develop	sent_comp	The pilots say the surgeon develop	5
938	5	469	expected	develop	sent_comp	The pilots say the surgeon develops	5
939	5	470	unexpected	devise	sent_comp	The pilots say the surgeon devise	5
940	5	470	expected	devise	sent_comp	The pilots say the surgeon devises	5
941	5	471	unexpected	devote	sent_comp	The pilots say the surgeon devote	5
942	5	471	expected	devote	sent_comp	The pilots say the surgeon devotes	5
943	5	472	unexpected	dial	sent_comp	The pilots say the surgeon dial	5
944	5	472	expected	dial	sent_comp	The pilots say the surgeon dials	5
945	5	473	unexpected	dictate	sent_comp	The pilots say the surgeon dictate	5
946	5	473	expected	dictate	sent_comp	The pilots say the surgeon dictates	5
947	5	474	unexpected	die	sent_comp	The pilots say the surgeon die	5
948	5	474	expected	die	sent_comp	The pilots say the surgeon dies	5
949	5	475	unexpected	differentiate	sent_comp	The pilots say the surgeon differentiate	5
950	5	475	expected	differentiate	sent_comp	The pilots say the surgeon differentiates	5
951	5	476	unexpected	differ	sent_comp	The pilots say the surgeon differ	5
952	5	476	expected	differ	sent_comp	The pilots say the surgeon differs	5
953	5	477	unexpected	digest	sent_comp	The pilots say the surgeon digest	5
954	5	477	expected	digest	sent_comp	The pilots say the surgeon digests	5
955	5	478	unexpected	dignify	sent_comp	The pilots say the surgeon dignify	5
956	5	478	expected	dignify	sent_comp	The pilots say the surgeon dignifies	5
957	5	479	unexpected	dig	sent_comp	The pilots say the surgeon dig	5
958	5	479	expected	dig	sent_comp	The pilots say the surgeon digs	5
959	5	480	unexpected	dilute	sent_comp	The pilots say the surgeon dilute	5
960	5	480	expected	dilute	sent_comp	The pilots say the surgeon dilutes	5
961	5	481	unexpected	diminish	sent_comp	The pilots say the surgeon diminish	5
962	5	481	expected	diminish	sent_comp	The pilots say the surgeon diminishes	5
963	5	482	unexpected	dip	sent_comp	The pilots say the surgeon dip	5
964	5	482	expected	dip	sent_comp	The pilots say the surgeon dips	5
965	5	483	unexpected	direct	sent_comp	The pilots say the surgeon direct	5
966	5	483	expected	direct	sent_comp	The pilots say the surgeon directs	5
967	5	484	unexpected	disagree	sent_comp	The pilots say the surgeon disagree	5
968	5	484	expected	disagree	sent_comp	The pilots say the surgeon disagrees	5
969	5	485	unexpected	disappear	sent_comp	The pilots say the surgeon disappear	5
970	5	485	expected	disappear	sent_comp	The pilots say the surgeon disappears	5
971	5	486	unexpected	disappoint	sent_comp	The pilots say the surgeon disappoint	5
972	5	486	expected	disappoint	sent_comp	The pilots say the surgeon disappoints	5
973	5	487	unexpected	disarm	sent_comp	The pilots say the surgeon disarm	5
974	5	487	expected	disarm	sent_comp	The pilots say the surgeon disarms	5
975	5	488	unexpected	disassemble	sent_comp	The pilots say the surgeon disassemble	5
976	5	488	expected	disassemble	sent_comp	The pilots say the surgeon disassembles	5
977	5	489	unexpected	disassociate	sent_comp	The pilots say the surgeon disassociate	5
978	5	489	expected	disassociate	sent_comp	The pilots say the surgeon disassociates	5
979	5	490	unexpected	disband	sent_comp	The pilots say the surgeon disband	5
980	5	490	expected	disband	sent_comp	The pilots say the surgeon disbands	5
981	6	491	unexpected	discard	sent_comp	The customer thinks the manager discard	5
982	6	491	expected	discard	sent_comp	The customer thinks the manager discards	5
983	6	492	unexpected	discern	sent_comp	The customer thinks the manager discern	5
984	6	492	expected	discern	sent_comp	The customer thinks the manager discerns	5
985	6	493	unexpected	disclose	sent_comp	The customer thinks the manager disclose	5
986	6	493	expected	disclose	sent_comp	The customer thinks the manager discloses	5
987	6	494	unexpected	discomfit	sent_comp	The customer thinks the manager discomfit	5
988	6	494	expected	discomfit	sent_comp	The customer thinks the manager discomfits	5
989	6	495	unexpected	disconnect	sent_comp	The customer thinks the manager disconnect	5
990	6	495	expected	disconnect	sent_comp	The customer thinks the manager disconnects	5
991	6	496	unexpected	discontinue	sent_comp	The customer thinks the manager discontinue	5
992	6	496	expected	discontinue	sent_comp	The customer thinks the manager discontinues	5
993	6	497	unexpected	discount	sent_comp	The customer thinks the manager discount	5
994	6	497	expected	discount	sent_comp	The customer thinks the manager discounts	5
995	6	498	unexpected	discourage	sent_comp	The customer thinks the manager discourage	5
996	6	498	expected	discourage	sent_comp	The customer thinks the manager discourages	5
997	6	499	unexpected	discover	sent_comp	The customer thinks the manager discover	5
998	6	499	expected	discover	sent_comp	The customer thinks the manager discovers	5
999	6	500	unexpected	discredit	sent_comp	The customer thinks the manager discredit	5
1000	6	500	expected	discredit	sent_comp	The customer thinks the manager discredits	5
1001	6	501	unexpected	discuss	sent_comp	The customer thinks the manager discuss	5
1002	6	501	expected	discuss	sent_comp	The customer thinks the manager discusses	5
1003	6	502	unexpected	disdain	sent_comp	The customer thinks the manager disdain	5
1004	6	502	expected	disdain	sent_comp	The customer thinks the manager disdains	5
1005	6	503	unexpected	disengage	sent_comp	The customer thinks the manager disengage	5
1006	6	503	expected	disengage	sent_comp	The customer thinks the manager disengages	5
1007	6	504	unexpected	disguise	sent_comp	The customer thinks the manager disguise	5
1008	6	504	expected	disguise	sent_comp	The customer thinks the manager disguises	5
1009	6	505	unexpected	dish	sent_comp	The customer thinks the manager dish	5
1010	6	505	expected	dish	sent_comp	The customer thinks the manager dishes	5
1011	6	506	unexpected	dislike	sent_comp	The customer thinks the manager dislike	5
1012	6	506	expected	dislike	sent_comp	The customer thinks the manager dislikes	5
1013	6	507	unexpected	dismantle	sent_comp	The customer thinks the manager dismantle	5
1014	6	507	expected	dismantle	sent_comp	The customer thinks the manager dismantles	5
1015	6	508	unexpected	dismember	sent_comp	The customer thinks the manager dismember	5
1016	6	508	expected	dismember	sent_comp	The customer thinks the manager dismembers	5
1017	6	509	unexpected	dismiss	sent_comp	The customer thinks the manager dismiss	5
1018	6	509	expected	dismiss	sent_comp	The customer thinks the manager dismisses	5
1019	6	510	unexpected	disobey	sent_comp	The customer thinks the manager disobey	5
1020	6	510	expected	disobey	sent_comp	The customer thinks the manager disobeys	5
1021	6	511	unexpected	disparage	sent_comp	The customer thinks the manager disparage	5
1022	6	511	expected	disparage	sent_comp	The customer thinks the manager disparages	5
1023	6	512	unexpected	dispatch	sent_comp	The customer thinks the manager dispatch	5
1024	6	512	expected	dispatch	sent_comp	The customer thinks the manager dispatches	5
1025	6	513	unexpected	dispel	sent_comp	The customer thinks the manager dispel	5
1026	6	513	expected	dispel	sent_comp	The customer thinks the manager dispels	5
1027	6	514	unexpected	dispense	sent_comp	The customer thinks the manager dispense	5
1028	6	514	expected	dispense	sent_comp	The customer thinks the manager dispenses	5
1029	6	515	unexpected	displace	sent_comp	The customer thinks the manager displace	5
1030	6	515	expected	displace	sent_comp	The customer thinks the manager displaces	5
1031	6	516	unexpected	display	sent_comp	The customer thinks the manager display	5
1032	6	516	expected	display	sent_comp	The customer thinks the manager displays	5
1033	6	517	unexpected	dispose	sent_comp	The customer thinks the manager dispose	5
1034	6	517	expected	dispose	sent_comp	The customer thinks the manager disposes	5
1035	6	518	unexpected	disprove	sent_comp	The customer thinks the manager disprove	5
1036	6	518	expected	disprove	sent_comp	The customer thinks the manager disproves	5
1037	6	519	unexpected	dispute	sent_comp	The customer thinks the manager dispute	5
1038	6	519	expected	dispute	sent_comp	The customer thinks the manager disputes	5
1039	6	520	unexpected	disqualify	sent_comp	The customer thinks the manager disqualify	5
1040	6	520	expected	disqualify	sent_comp	The customer thinks the manager disqualifies	5
1041	6	521	unexpected	disregard	sent_comp	The customer thinks the manager disregard	5
1042	6	521	expected	disregard	sent_comp	The customer thinks the manager disregards	5
1043	6	522	unexpected	disrupt	sent_comp	The customer thinks the manager disrupt	5
1044	6	522	expected	disrupt	sent_comp	The customer thinks the manager disrupts	5
1045	6	523	unexpected	dissipate	sent_comp	The customer thinks the manager dissipate	5
1046	6	523	expected	dissipate	sent_comp	The customer thinks the manager dissipates	5
1047	6	524	unexpected	dissociate	sent_comp	The customer thinks the manager dissociate	5
1048	6	524	expected	dissociate	sent_comp	The customer thinks the manager dissociates	5
1049	6	525	unexpected	dissolve	sent_comp	The customer thinks the manager dissolve	5
1050	6	525	expected	dissolve	sent_comp	The customer thinks the manager dissolves	5
1051	6	526	unexpected	dissuade	sent_comp	The customer thinks the manager dissuade	5
1052	6	526	expected	dissuade	sent_comp	The customer thinks the manager dissuades	5
1053	6	527	unexpected	distance	sent_comp	The customer thinks the manager distance	5
1054	6	527	expected	distance	sent_comp	The customer thinks the manager distances	5
1055	6	528	unexpected	distinguish	sent_comp	The customer thinks the manager distinguish	5
1056	6	528	expected	distinguish	sent_comp	The customer thinks the manager distinguishes	5
1057	6	529	unexpected	distort	sent_comp	The customer thinks the manager distort	5
1058	6	529	expected	distort	sent_comp	The customer thinks the manager distorts	5
1059	6	530	unexpected	distract	sent_comp	The customer thinks the manager distract	5
1060	6	530	expected	distract	sent_comp	The customer thinks the manager distracts	5
1061	6	531	unexpected	distribute	sent_comp	The customer thinks the manager distribute	5
1062	6	531	expected	distribute	sent_comp	The customer thinks the manager distributes	5
1063	6	532	unexpected	disturb	sent_comp	The customer thinks the manager disturb	5
1064	6	532	expected	disturb	sent_comp	The customer thinks the manager disturbs	5
1065	6	533	unexpected	diverge	sent_comp	The customer thinks the manager diverge	5
1066	6	533	expected	diverge	sent_comp	The customer thinks the manager diverges	5
1067	6	534	unexpected	diversify	sent_comp	The customer thinks the manager diversify	5
1068	6	534	expected	diversify	sent_comp	The customer thinks the manager diversifies	5
1069	6	535	unexpected	divert	sent_comp	The customer thinks the manager divert	5
1070	6	535	expected	divert	sent_comp	The customer thinks the manager diverts	5
1071	6	536	unexpected	divest	sent_comp	The customer thinks the manager divest	5
1072	6	536	expected	divest	sent_comp	The customer thinks the manager divests	5
1073	6	537	unexpected	divide	sent_comp	The customer thinks the manager divide	5
1074	6	537	expected	divide	sent_comp	The customer thinks the manager divides	5
1075	6	538	unexpected	doctor	sent_comp	The customer thinks the manager doctor	5
1076	6	538	expected	doctor	sent_comp	The customer thinks the manager doctors	5
1077	6	539	unexpected	document	sent_comp	The customer thinks the manager document	5
1078	6	539	expected	document	sent_comp	The customer thinks the manager documents	5
1079	6	540	unexpected	dole	sent_comp	The customer thinks the manager dole	5
1080	6	540	expected	dole	sent_comp	The customer thinks the manager doles	5
1081	6	541	unexpected	dominate	sent_comp	The customer thinks the manager dominate	5
1082	6	541	expected	dominate	sent_comp	The customer thinks the manager dominates	5
1083	6	542	unexpected	donate	sent_comp	The customer thinks the manager donate	5
1084	6	542	expected	donate	sent_comp	The customer thinks the manager donates	5
1085	6	543	unexpected	don	sent_comp	The customer thinks the manager don	5
1086	6	543	expected	don	sent_comp	The customer thinks the manager dons	5
1087	6	544	unexpected	double	sent_comp	The customer thinks the manager double	5
1088	6	544	expected	double	sent_comp	The customer thinks the manager doubles	5
1089	6	545	unexpected	doubt	sent_comp	The customer thinks the manager doubt	5
1090	6	545	expected	doubt	sent_comp	The customer thinks the manager doubts	5
1091	6	546	unexpected	do	sent_comp	The customer thinks the manager do	5
1092	6	546	expected	do	sent_comp	The customer thinks the manager does	5
1093	6	547	unexpected	downsize	sent_comp	The customer thinks the manager downsize	5
1094	6	547	expected	downsize	sent_comp	The customer thinks the manager downsizes	5
1095	6	548	unexpected	draft	sent_comp	The customer thinks the manager draft	5
1096	6	548	expected	draft	sent_comp	The customer thinks the manager drafts	5
1097	6	549	unexpected	drag	sent_comp	The customer thinks the manager drag	5
1098	6	549	expected	drag	sent_comp	The customer thinks the manager drags	5
1099	6	550	unexpected	drain	sent_comp	The customer thinks the manager drain	5
1100	6	550	expected	drain	sent_comp	The customer thinks the manager drains	5
1101	6	551	unexpected	drape	sent_comp	The customer thinks the manager drape	5
1102	6	551	expected	drape	sent_comp	The customer thinks the manager drapes	5
1103	6	552	unexpected	draw	sent_comp	The customer thinks the manager draw	5
1104	6	552	expected	draw	sent_comp	The customer thinks the manager draws	5
1105	6	553	unexpected	dream	sent_comp	The customer thinks the manager dream	5
1106	6	553	expected	dream	sent_comp	The customer thinks the manager dreams	5
1107	6	554	unexpected	dress	sent_comp	The customer thinks the manager dress	5
1108	6	554	expected	dress	sent_comp	The customer thinks the manager dresses	5
1109	6	555	unexpected	drift	sent_comp	The customer thinks the manager drift	5
1110	6	555	expected	drift	sent_comp	The customer thinks the manager drifts	5
1111	6	556	unexpected	drill	sent_comp	The customer thinks the manager drill	5
1112	6	556	expected	drill	sent_comp	The customer thinks the manager drills	5
1113	6	557	unexpected	drink	sent_comp	The customer thinks the manager drink	5
1114	6	557	expected	drink	sent_comp	The customer thinks the manager drinks	5
1115	6	558	unexpected	drive	sent_comp	The customer thinks the manager drive	5
1116	6	558	expected	drive	sent_comp	The customer thinks the manager drives	5
1117	6	559	unexpected	drop	sent_comp	The customer thinks the manager drop	5
1118	6	559	expected	drop	sent_comp	The customer thinks the manager drops	5
1119	6	560	unexpected	drown	sent_comp	The customer thinks the manager drown	5
1120	6	560	expected	drown	sent_comp	The customer thinks the manager drowns	5
1121	6	561	unexpected	drum	sent_comp	The customer thinks the manager drum	5
1122	6	561	expected	drum	sent_comp	The customer thinks the manager drums	5
1123	6	562	unexpected	dry	sent_comp	The customer thinks the manager dry	5
1124	6	562	expected	dry	sent_comp	The customer thinks the manager dries	5
1125	6	563	unexpected	dump	sent_comp	The customer thinks the manager dump	5
1126	6	563	expected	dump	sent_comp	The customer thinks the manager dumps	5
1127	6	564	unexpected	duplicate	sent_comp	The customer thinks the manager duplicate	5
1128	6	564	expected	duplicate	sent_comp	The customer thinks the manager duplicates	5
1129	6	565	unexpected	dwarf	sent_comp	The customer thinks the manager dwarf	5
1130	6	565	expected	dwarf	sent_comp	The customer thinks the manager dwarfs	5
1131	6	566	unexpected	earmark	sent_comp	The customer thinks the manager earmark	5
1132	6	566	expected	earmark	sent_comp	The customer thinks the manager earmarks	5
1133	6	567	unexpected	earn	sent_comp	The customer thinks the manager earn	5
1134	6	567	expected	earn	sent_comp	The customer thinks the manager earns	5
1135	6	568	unexpected	ease	sent_comp	The customer thinks the manager ease	5
1136	6	568	expected	ease	sent_comp	The customer thinks the manager eases	5
1137	6	569	unexpected	eat	sent_comp	The customer thinks the manager eat	5
1138	6	569	expected	eat	sent_comp	The customer thinks the manager eats	5
1139	6	570	unexpected	eavesdrop	sent_comp	The customer thinks the manager eavesdrop	5
1140	6	570	expected	eavesdrop	sent_comp	The customer thinks the manager eavesdrops	5
1141	6	571	unexpected	ebb	sent_comp	The customer thinks the manager ebb	5
1142	6	571	expected	ebb	sent_comp	The customer thinks the manager ebbs	5
1143	6	572	unexpected	echo	sent_comp	The customer thinks the manager echo	5
1144	6	572	expected	echo	sent_comp	The customer thinks the manager echoes	5
1145	6	573	unexpected	eclipse	sent_comp	The customer thinks the manager eclipse	5
1146	6	573	expected	eclipse	sent_comp	The customer thinks the manager eclipses	5
1147	6	574	unexpected	economize	sent_comp	The customer thinks the manager economize	5
1148	6	574	expected	economize	sent_comp	The customer thinks the manager economizes	5
1149	6	575	unexpected	edge	sent_comp	The customer thinks the manager edge	5
1150	6	575	expected	edge	sent_comp	The customer thinks the manager edges	5
1151	6	576	unexpected	edit	sent_comp	The customer thinks the manager edit	5
1152	6	576	expected	edit	sent_comp	The customer thinks the manager edits	5
1153	6	577	unexpected	educate	sent_comp	The customer thinks the manager educate	5
1154	6	577	expected	educate	sent_comp	The customer thinks the manager educates	5
1155	6	578	unexpected	effect	sent_comp	The customer thinks the manager effect	5
1156	6	578	expected	effect	sent_comp	The customer thinks the manager effects	5
1157	6	579	unexpected	elaborate	sent_comp	The customer thinks the manager elaborate	5
1158	6	579	expected	elaborate	sent_comp	The customer thinks the manager elaborates	5
1159	6	580	unexpected	elect	sent_comp	The customer thinks the manager elect	5
1160	6	580	expected	elect	sent_comp	The customer thinks the manager elects	5
1161	6	581	unexpected	eliminate	sent_comp	The customer thinks the manager eliminate	5
1162	6	581	expected	eliminate	sent_comp	The customer thinks the manager eliminates	5
1163	6	582	unexpected	elongate	sent_comp	The customer thinks the manager elongate	5
1164	6	582	expected	elongate	sent_comp	The customer thinks the manager elongates	5
1165	6	583	unexpected	emasculate	sent_comp	The customer thinks the manager emasculate	5
1166	6	583	expected	emasculate	sent_comp	The customer thinks the manager emasculates	5
1167	6	584	unexpected	embark	sent_comp	The customer thinks the manager embark	5
1168	6	584	expected	embark	sent_comp	The customer thinks the manager embarks	5
1169	6	585	unexpected	embarrass	sent_comp	The customer thinks the manager embarrass	5
1170	6	585	expected	embarrass	sent_comp	The customer thinks the manager embarrasses	5
1171	6	586	unexpected	embellish	sent_comp	The customer thinks the manager embellish	5
1172	6	586	expected	embellish	sent_comp	The customer thinks the manager embellishes	5
1173	6	587	unexpected	embrace	sent_comp	The customer thinks the manager embrace	5
1174	6	587	expected	embrace	sent_comp	The customer thinks the manager embraces	5
1175	6	588	unexpected	emerge	sent_comp	The customer thinks the manager emerge	5
1176	6	588	expected	emerge	sent_comp	The customer thinks the manager emerges	5
1177	7	589	unexpected	emote	sent_comp	The authors say the farmers emotes	5
1178	7	589	expected	emote	sent_comp	The authors say the farmers emote	5
1179	7	590	unexpected	empathize	sent_comp	The authors say the farmers empathizes	5
1180	7	590	expected	empathize	sent_comp	The authors say the farmers empathize	5
1181	7	591	unexpected	emphasize	sent_comp	The authors say the farmers emphasizes	5
1182	7	591	expected	emphasize	sent_comp	The authors say the farmers emphasize	5
1183	7	592	unexpected	emphaticize	sent_comp	The authors say the farmers emphaticizes	5
1184	7	592	expected	emphaticize	sent_comp	The authors say the farmers emphaticize	5
1185	7	593	unexpected	employ	sent_comp	The authors say the farmers employs	5
1186	7	593	expected	employ	sent_comp	The authors say the farmers employ	5
1187	7	594	unexpected	empty	sent_comp	The authors say the farmers empties	5
1188	7	594	expected	empty	sent_comp	The authors say the farmers empty	5
1189	7	595	unexpected	emulate	sent_comp	The authors say the farmers emulates	5
1190	7	595	expected	emulate	sent_comp	The authors say the farmers emulate	5
1191	7	596	unexpected	enable	sent_comp	The authors say the farmers enables	5
1192	7	596	expected	enable	sent_comp	The authors say the farmers enable	5
1193	7	597	unexpected	enact	sent_comp	The authors say the farmers enacts	5
1194	7	597	expected	enact	sent_comp	The authors say the farmers enact	5
1195	7	598	unexpected	encapsulate	sent_comp	The authors say the farmers encapsulates	5
1196	7	598	expected	encapsulate	sent_comp	The authors say the farmers encapsulate	5
1197	7	599	unexpected	encompass	sent_comp	The authors say the farmers encompasses	5
1198	7	599	expected	encompass	sent_comp	The authors say the farmers encompass	5
1199	7	600	unexpected	encounter	sent_comp	The authors say the farmers encounters	5
1200	7	600	expected	encounter	sent_comp	The authors say the farmers encounter	5
1201	7	601	unexpected	encourage	sent_comp	The authors say the farmers encourages	5
1202	7	601	expected	encourage	sent_comp	The authors say the farmers encourage	5
1203	7	602	unexpected	endanger	sent_comp	The authors say the farmers endangers	5
1204	7	602	expected	endanger	sent_comp	The authors say the farmers endanger	5
1205	7	603	unexpected	endeavor	sent_comp	The authors say the farmers endeavors	5
1206	7	603	expected	endeavor	sent_comp	The authors say the farmers endeavor	5
1207	7	604	unexpected	endorse	sent_comp	The authors say the farmers endorses	5
1208	7	604	expected	endorse	sent_comp	The authors say the farmers endorse	5
1209	7	605	unexpected	endure	sent_comp	The authors say the farmers endures	5
1210	7	605	expected	endure	sent_comp	The authors say the farmers endure	5
1211	7	606	unexpected	end	sent_comp	The authors say the farmers ends	5
1212	7	606	expected	end	sent_comp	The authors say the farmers end	5
1213	7	607	unexpected	enforce	sent_comp	The authors say the farmers enforces	5
1214	7	607	expected	enforce	sent_comp	The authors say the farmers enforce	5
1215	7	608	unexpected	engage	sent_comp	The authors say the farmers engages	5
1216	7	608	expected	engage	sent_comp	The authors say the farmers engage	5
1217	7	609	unexpected	engineer	sent_comp	The authors say the farmers engineers	5
1218	7	609	expected	engineer	sent_comp	The authors say the farmers engineer	5
1219	7	610	unexpected	enhance	sent_comp	The authors say the farmers enhances	5
1220	7	610	expected	enhance	sent_comp	The authors say the farmers enhance	5
1221	7	611	unexpected	enjoin	sent_comp	The authors say the farmers enjoins	5
1222	7	611	expected	enjoin	sent_comp	The authors say the farmers enjoin	5
1223	7	612	unexpected	enjoy	sent_comp	The authors say the farmers enjoys	5
1224	7	612	expected	enjoy	sent_comp	The authors say the farmers enjoy	5
1225	7	613	unexpected	enlarge	sent_comp	The authors say the farmers enlarges	5
1226	7	613	expected	enlarge	sent_comp	The authors say the farmers enlarge	5
1227	7	614	unexpected	enlist	sent_comp	The authors say the farmers enlists	5
1228	7	614	expected	enlist	sent_comp	The authors say the farmers enlist	5
1229	7	615	unexpected	enroll	sent_comp	The authors say the farmers enrolls	5
1230	7	615	expected	enroll	sent_comp	The authors say the farmers enroll	5
1231	7	616	unexpected	ensue	sent_comp	The authors say the farmers ensues	5
1232	7	616	expected	ensue	sent_comp	The authors say the farmers ensue	5
1233	7	617	unexpected	ensure	sent_comp	The authors say the farmers ensures	5
1234	7	617	expected	ensure	sent_comp	The authors say the farmers ensure	5
1235	7	618	unexpected	entail	sent_comp	The authors say the farmers entails	5
1236	7	618	expected	entail	sent_comp	The authors say the farmers entail	5
1237	7	619	unexpected	enter	sent_comp	The authors say the farmers enters	5
1238	7	619	expected	enter	sent_comp	The authors say the farmers enter	5
1239	7	620	unexpected	entice	sent_comp	The authors say the farmers entices	5
1240	7	620	expected	entice	sent_comp	The authors say the farmers entice	5
1241	7	621	unexpected	entitle	sent_comp	The authors say the farmers entitles	5
1242	7	621	expected	entitle	sent_comp	The authors say the farmers entitle	5
1243	7	622	unexpected	entrench	sent_comp	The authors say the farmers entrenches	5
1244	7	622	expected	entrench	sent_comp	The authors say the farmers entrench	5
1245	7	623	unexpected	entrust	sent_comp	The authors say the farmers entrusts	5
1246	7	623	expected	entrust	sent_comp	The authors say the farmers entrust	5
1247	7	624	unexpected	envision	sent_comp	The authors say the farmers envisions	5
1248	7	624	expected	envision	sent_comp	The authors say the farmers envision	5
1249	7	625	unexpected	equal	sent_comp	The authors say the farmers equals	5
1250	7	625	expected	equal	sent_comp	The authors say the farmers equal	5
1251	7	626	unexpected	equate	sent_comp	The authors say the farmers equates	5
1252	7	626	expected	equate	sent_comp	The authors say the farmers equate	5
1253	7	627	unexpected	equip	sent_comp	The authors say the farmers equips	5
1254	7	627	expected	equip	sent_comp	The authors say the farmers equip	5
1255	7	628	unexpected	eradicate	sent_comp	The authors say the farmers eradicates	5
1256	7	628	expected	eradicate	sent_comp	The authors say the farmers eradicate	5
1257	7	629	unexpected	erase	sent_comp	The authors say the farmers erases	5
1258	7	629	expected	erase	sent_comp	The authors say the farmers erase	5
1259	7	630	unexpected	erect	sent_comp	The authors say the farmers erects	5
1260	7	630	expected	erect	sent_comp	The authors say the farmers erect	5
1261	7	631	unexpected	erode	sent_comp	The authors say the farmers erodes	5
1262	7	631	expected	erode	sent_comp	The authors say the farmers erode	5
1263	7	632	unexpected	erupt	sent_comp	The authors say the farmers erupts	5
1264	7	632	expected	erupt	sent_comp	The authors say the farmers erupt	5
1265	7	633	unexpected	escalate	sent_comp	The authors say the farmers escalates	5
1266	7	633	expected	escalate	sent_comp	The authors say the farmers escalate	5
1267	7	634	unexpected	escape	sent_comp	The authors say the farmers escapes	5
1268	7	634	expected	escape	sent_comp	The authors say the farmers escape	5
1269	7	635	unexpected	establish	sent_comp	The authors say the farmers establishes	5
1270	7	635	expected	establish	sent_comp	The authors say the farmers establish	5
1271	7	636	unexpected	estimate	sent_comp	The authors say the farmers estimates	5
1272	7	636	expected	estimate	sent_comp	The authors say the farmers estimate	5
1273	7	637	unexpected	evade	sent_comp	The authors say the farmers evades	5
1274	7	637	expected	evade	sent_comp	The authors say the farmers evade	5
1275	7	638	unexpected	evaluate	sent_comp	The authors say the farmers evaluates	5
1276	7	638	expected	evaluate	sent_comp	The authors say the farmers evaluate	5
1277	7	639	unexpected	evaporate	sent_comp	The authors say the farmers evaporates	5
1278	7	639	expected	evaporate	sent_comp	The authors say the farmers evaporate	5
1279	7	640	unexpected	even	sent_comp	The authors say the farmers evens	5
1280	7	640	expected	even	sent_comp	The authors say the farmers even	5
1281	7	641	unexpected	evolve	sent_comp	The authors say the farmers evolves	5
1282	7	641	expected	evolve	sent_comp	The authors say the farmers evolve	5
1283	7	642	unexpected	exacerbate	sent_comp	The authors say the farmers exacerbates	5
1284	7	642	expected	exacerbate	sent_comp	The authors say the farmers exacerbate	5
1285	7	643	unexpected	exaggerate	sent_comp	The authors say the farmers exaggerates	5
1286	7	643	expected	exaggerate	sent_comp	The authors say the farmers exaggerate	5
1287	7	644	unexpected	examine	sent_comp	The authors say the farmers examines	5
1288	7	644	expected	examine	sent_comp	The authors say the farmers examine	5
1289	7	645	unexpected	exceed	sent_comp	The authors say the farmers exceeds	5
1290	7	645	expected	exceed	sent_comp	The authors say the farmers exceed	5
1291	7	646	unexpected	except	sent_comp	The authors say the farmers excepts	5
1292	7	646	expected	except	sent_comp	The authors say the farmers except	5
1293	7	647	unexpected	exchange	sent_comp	The authors say the farmers exchanges	5
1294	7	647	expected	exchange	sent_comp	The authors say the farmers exchange	5
1295	7	648	unexpected	exclude	sent_comp	The authors say the farmers excludes	5
1296	7	648	expected	exclude	sent_comp	The authors say the farmers exclude	5
1297	7	649	unexpected	excorciate	sent_comp	The authors say the farmers excorciates	5
1298	7	649	expected	excorciate	sent_comp	The authors say the farmers excorciate	5
1299	7	650	unexpected	excuse	sent_comp	The authors say the farmers excuses	5
1300	7	650	expected	excuse	sent_comp	The authors say the farmers excuse	5
1301	7	651	unexpected	execute	sent_comp	The authors say the farmers executes	5
