sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
880	5	440	expected	demand	obj_rel_no_that	The consultants the farmers prohibit demand	5
881	5	441	unexpected	demilitarize	obj_rel_no_that	The consultants the farmers prohibit demilitarizes	5
882	5	441	expected	demilitarize	obj_rel_no_that	The consultants the farmers prohibit demilitarize	5
883	5	442	unexpected	demobilize	obj_rel_no_that	The consultants the farmers prohibit demobilizes	5
884	5	442	expected	demobilize	obj_rel_no_that	The consultants the farmers prohibit demobilize	5
885	5	443	unexpected	democratize	obj_rel_no_that	The consultants the farmers prohibit democratizes	5
886	5	443	expected	democratize	obj_rel_no_that	The consultants the farmers prohibit democratize	5
887	5	444	unexpected	demolish	obj_rel_no_that	The consultants the farmers prohibit demolishes	5
888	5	444	expected	demolish	obj_rel_no_that	The consultants the farmers prohibit demolish	5
889	5	445	unexpected	demonstrate	obj_rel_no_that	The consultants the farmers prohibit demonstrates	5
890	5	445	expected	demonstrate	obj_rel_no_that	The consultants the farmers prohibit demonstrate	5
891	5	446	unexpected	denude	obj_rel_no_that	The consultants the farmers prohibit denudes	5
892	5	446	expected	denude	obj_rel_no_that	The consultants the farmers prohibit denude	5
893	5	447	unexpected	deny	obj_rel_no_that	The consultants the farmers prohibit denies	5
894	5	447	expected	deny	obj_rel_no_that	The consultants the farmers prohibit deny	5
895	5	448	unexpected	depart	obj_rel_no_that	The consultants the farmers prohibit departs	5
896	5	448	expected	depart	obj_rel_no_that	The consultants the farmers prohibit depart	5
897	5	449	unexpected	depend	obj_rel_no_that	The consultants the farmers prohibit depends	5
898	5	449	expected	depend	obj_rel_no_that	The consultants the farmers prohibit depend	5
899	5	450	unexpected	depict	obj_rel_no_that	The consultants the farmers prohibit depicts	5
900	5	450	expected	depict	obj_rel_no_that	The consultants the farmers prohibit depict	5
901	5	451	unexpected	deposit	obj_rel_no_that	The consultants the farmers prohibit deposits	5
902	5	451	expected	deposit	obj_rel_no_that	The consultants the farmers prohibit deposit	5
903	5	452	unexpected	depress	obj_rel_no_that	The consultants the farmers prohibit depresses	5
904	5	452	expected	depress	obj_rel_no_that	The consultants the farmers prohibit depress	5
905	5	453	unexpected	deprive	obj_rel_no_that	The consultants the farmers prohibit deprives	5
906	5	453	expected	deprive	obj_rel_no_that	The consultants the farmers prohibit deprive	5
907	5	454	unexpected	derail	obj_rel_no_that	The consultants the farmers prohibit derails	5
908	5	454	expected	derail	obj_rel_no_that	The consultants the farmers prohibit derail	5
909	5	455	unexpected	deregulate	obj_rel_no_that	The consultants the farmers prohibit deregulates	5
910	5	455	expected	deregulate	obj_rel_no_that	The consultants the farmers prohibit deregulate	5
911	5	456	unexpected	describe	obj_rel_no_that	The consultants the farmers prohibit describes	5
912	5	456	expected	describe	obj_rel_no_that	The consultants the farmers prohibit describe	5
913	5	457	unexpected	desert	obj_rel_no_that	The consultants the farmers prohibit deserts	5
914	5	457	expected	desert	obj_rel_no_that	The consultants the farmers prohibit desert	5
915	5	458	unexpected	deserve	obj_rel_no_that	The consultants the farmers prohibit deserves	5
916	5	458	expected	deserve	obj_rel_no_that	The consultants the farmers prohibit deserve	5
917	5	459	unexpected	designate	obj_rel_no_that	The consultants the farmers prohibit designates	5
918	5	459	expected	designate	obj_rel_no_that	The consultants the farmers prohibit designate	5
919	5	460	unexpected	design	obj_rel_no_that	The consultants the farmers prohibit designs	5
920	5	460	expected	design	obj_rel_no_that	The consultants the farmers prohibit design	5
921	5	461	unexpected	desist	obj_rel_no_that	The consultants the farmers prohibit desists	5
922	5	461	expected	desist	obj_rel_no_that	The consultants the farmers prohibit desist	5
923	5	462	unexpected	destabilize	obj_rel_no_that	The consultants the farmers prohibit destabilizes	5
924	5	462	expected	destabilize	obj_rel_no_that	The consultants the farmers prohibit destabilize	5
925	5	463	unexpected	destroy	obj_rel_no_that	The consultants the farmers prohibit destroys	5
926	5	463	expected	destroy	obj_rel_no_that	The consultants the farmers prohibit destroy	5
927	5	464	unexpected	detect	obj_rel_no_that	The consultants the farmers prohibit detects	5
928	5	464	expected	detect	obj_rel_no_that	The consultants the farmers prohibit detect	5
929	5	465	unexpected	deteriorate	obj_rel_no_that	The consultants the farmers prohibit deteriorates	5
930	5	465	expected	deteriorate	obj_rel_no_that	The consultants the farmers prohibit deteriorate	5
931	5	466	unexpected	determine	obj_rel_no_that	The consultants the farmers prohibit determines	5
932	5	466	expected	determine	obj_rel_no_that	The consultants the farmers prohibit determine	5
933	5	467	unexpected	deter	obj_rel_no_that	The consultants the farmers prohibit deters	5
934	5	467	expected	deter	obj_rel_no_that	The consultants the farmers prohibit deter	5
935	5	468	unexpected	detract	obj_rel_no_that	The consultants the farmers prohibit detracts	5
936	5	468	expected	detract	obj_rel_no_that	The consultants the farmers prohibit detract	5
937	5	469	unexpected	develop	obj_rel_no_that	The consultants the farmers prohibit develops	5
938	5	469	expected	develop	obj_rel_no_that	The consultants the farmers prohibit develop	5
939	5	470	unexpected	devise	obj_rel_no_that	The consultants the farmers prohibit devises	5
940	5	470	expected	devise	obj_rel_no_that	The consultants the farmers prohibit devise	5
941	5	471	unexpected	devote	obj_rel_no_that	The consultants the farmers prohibit devotes	5
942	5	471	expected	devote	obj_rel_no_that	The consultants the farmers prohibit devote	5
943	5	472	unexpected	dial	obj_rel_no_that	The consultants the farmers prohibit dials	5
944	5	472	expected	dial	obj_rel_no_that	The consultants the farmers prohibit dial	5
945	5	473	unexpected	dictate	obj_rel_no_that	The consultants the farmers prohibit dictates	5
946	5	473	expected	dictate	obj_rel_no_that	The consultants the farmers prohibit dictate	5
947	5	474	unexpected	die	obj_rel_no_that	The consultants the farmers prohibit dies	5
948	5	474	expected	die	obj_rel_no_that	The consultants the farmers prohibit die	5
949	5	475	unexpected	differentiate	obj_rel_no_that	The consultants the farmers prohibit differentiates	5
950	5	475	expected	differentiate	obj_rel_no_that	The consultants the farmers prohibit differentiate	5
951	5	476	unexpected	differ	obj_rel_no_that	The consultants the farmers prohibit differs	5
952	5	476	expected	differ	obj_rel_no_that	The consultants the farmers prohibit differ	5
953	5	477	unexpected	digest	obj_rel_no_that	The consultants the farmers prohibit digests	5
954	5	477	expected	digest	obj_rel_no_that	The consultants the farmers prohibit digest	5
955	5	478	unexpected	dignify	obj_rel_no_that	The consultants the farmers prohibit dignifies	5
956	5	478	expected	dignify	obj_rel_no_that	The consultants the farmers prohibit dignify	5
957	5	479	unexpected	dig	obj_rel_no_that	The consultants the farmers prohibit digs	5
958	5	479	expected	dig	obj_rel_no_that	The consultants the farmers prohibit dig	5
959	5	480	unexpected	dilute	obj_rel_no_that	The consultants the farmers prohibit dilutes	5
960	5	480	expected	dilute	obj_rel_no_that	The consultants the farmers prohibit dilute	5
961	5	481	unexpected	diminish	obj_rel_no_that	The consultants the farmers prohibit diminishes	5
962	5	481	expected	diminish	obj_rel_no_that	The consultants the farmers prohibit diminish	5
963	5	482	unexpected	dip	obj_rel_no_that	The consultants the farmers prohibit dips	5
964	5	482	expected	dip	obj_rel_no_that	The consultants the farmers prohibit dip	5
965	5	483	unexpected	direct	obj_rel_no_that	The consultants the farmers prohibit directs	5
966	5	483	expected	direct	obj_rel_no_that	The consultants the farmers prohibit direct	5
967	5	484	unexpected	disagree	obj_rel_no_that	The consultants the farmers prohibit disagrees	5
968	5	484	expected	disagree	obj_rel_no_that	The consultants the farmers prohibit disagree	5
969	5	485	unexpected	disappear	obj_rel_no_that	The consultants the farmers prohibit disappears	5
970	5	485	expected	disappear	obj_rel_no_that	The consultants the farmers prohibit disappear	5
971	5	486	unexpected	disappoint	obj_rel_no_that	The consultants the farmers prohibit disappoints	5
972	5	486	expected	disappoint	obj_rel_no_that	The consultants the farmers prohibit disappoint	5
973	5	487	unexpected	disarm	obj_rel_no_that	The consultants the farmers prohibit disarms	5
974	5	487	expected	disarm	obj_rel_no_that	The consultants the farmers prohibit disarm	5
975	5	488	unexpected	disassemble	obj_rel_no_that	The consultants the farmers prohibit disassembles	5
976	5	488	expected	disassemble	obj_rel_no_that	The consultants the farmers prohibit disassemble	5
977	5	489	unexpected	disassociate	obj_rel_no_that	The consultants the farmers prohibit disassociates	5
978	5	489	expected	disassociate	obj_rel_no_that	The consultants the farmers prohibit disassociate	5
979	5	490	unexpected	disband	obj_rel_no_that	The consultants the farmers prohibit disbands	5
980	5	490	expected	disband	obj_rel_no_that	The consultants the farmers prohibit disband	5
981	6	491	unexpected	discard	obj_rel_no_that	The teachers the pilots collaborate discards	5
982	6	491	expected	discard	obj_rel_no_that	The teachers the pilots collaborate discard	5
983	6	492	unexpected	discern	obj_rel_no_that	The teachers the pilots collaborate discerns	5
984	6	492	expected	discern	obj_rel_no_that	The teachers the pilots collaborate discern	5
985	6	493	unexpected	disclose	obj_rel_no_that	The teachers the pilots collaborate discloses	5
986	6	493	expected	disclose	obj_rel_no_that	The teachers the pilots collaborate disclose	5
987	6	494	unexpected	discomfit	obj_rel_no_that	The teachers the pilots collaborate discomfits	5
988	6	494	expected	discomfit	obj_rel_no_that	The teachers the pilots collaborate discomfit	5
989	6	495	unexpected	disconnect	obj_rel_no_that	The teachers the pilots collaborate disconnects	5
990	6	495	expected	disconnect	obj_rel_no_that	The teachers the pilots collaborate disconnect	5
991	6	496	unexpected	discontinue	obj_rel_no_that	The teachers the pilots collaborate discontinues	5
992	6	496	expected	discontinue	obj_rel_no_that	The teachers the pilots collaborate discontinue	5
993	6	497	unexpected	discount	obj_rel_no_that	The teachers the pilots collaborate discounts	5
994	6	497	expected	discount	obj_rel_no_that	The teachers the pilots collaborate discount	5
995	6	498	unexpected	discourage	obj_rel_no_that	The teachers the pilots collaborate discourages	5
996	6	498	expected	discourage	obj_rel_no_that	The teachers the pilots collaborate discourage	5
997	6	499	unexpected	discover	obj_rel_no_that	The teachers the pilots collaborate discovers	5
998	6	499	expected	discover	obj_rel_no_that	The teachers the pilots collaborate discover	5
999	6	500	unexpected	discredit	obj_rel_no_that	The teachers the pilots collaborate discredits	5
1000	6	500	expected	discredit	obj_rel_no_that	The teachers the pilots collaborate discredit	5
1001	6	501	unexpected	discuss	obj_rel_no_that	The teachers the pilots collaborate discusses	5
1002	6	501	expected	discuss	obj_rel_no_that	The teachers the pilots collaborate discuss	5
1003	6	502	unexpected	disdain	obj_rel_no_that	The teachers the pilots collaborate disdains	5
1004	6	502	expected	disdain	obj_rel_no_that	The teachers the pilots collaborate disdain	5
1005	6	503	unexpected	disengage	obj_rel_no_that	The teachers the pilots collaborate disengages	5
1006	6	503	expected	disengage	obj_rel_no_that	The teachers the pilots collaborate disengage	5
1007	6	504	unexpected	disguise	obj_rel_no_that	The teachers the pilots collaborate disguises	5
1008	6	504	expected	disguise	obj_rel_no_that	The teachers the pilots collaborate disguise	5
1009	6	505	unexpected	dish	obj_rel_no_that	The teachers the pilots collaborate dishes	5
1010	6	505	expected	dish	obj_rel_no_that	The teachers the pilots collaborate dish	5
1011	6	506	unexpected	dislike	obj_rel_no_that	The teachers the pilots collaborate dislikes	5
1012	6	506	expected	dislike	obj_rel_no_that	The teachers the pilots collaborate dislike	5
1013	6	507	unexpected	dismantle	obj_rel_no_that	The teachers the pilots collaborate dismantles	5
1014	6	507	expected	dismantle	obj_rel_no_that	The teachers the pilots collaborate dismantle	5
1015	6	508	unexpected	dismember	obj_rel_no_that	The teachers the pilots collaborate dismembers	5
1016	6	508	expected	dismember	obj_rel_no_that	The teachers the pilots collaborate dismember	5
1017	6	509	unexpected	dismiss	obj_rel_no_that	The teachers the pilots collaborate dismisses	5
1018	6	509	expected	dismiss	obj_rel_no_that	The teachers the pilots collaborate dismiss	5
1019	6	510	unexpected	disobey	obj_rel_no_that	The teachers the pilots collaborate disobeys	5
1020	6	510	expected	disobey	obj_rel_no_that	The teachers the pilots collaborate disobey	5
1021	6	511	unexpected	disparage	obj_rel_no_that	The teachers the pilots collaborate disparages	5
1022	6	511	expected	disparage	obj_rel_no_that	The teachers the pilots collaborate disparage	5
1023	6	512	unexpected	dispatch	obj_rel_no_that	The teachers the pilots collaborate dispatches	5
1024	6	512	expected	dispatch	obj_rel_no_that	The teachers the pilots collaborate dispatch	5
1025	6	513	unexpected	dispel	obj_rel_no_that	The teachers the pilots collaborate dispels	5
1026	6	513	expected	dispel	obj_rel_no_that	The teachers the pilots collaborate dispel	5
1027	6	514	unexpected	dispense	obj_rel_no_that	The teachers the pilots collaborate dispenses	5
1028	6	514	expected	dispense	obj_rel_no_that	The teachers the pilots collaborate dispense	5
1029	6	515	unexpected	displace	obj_rel_no_that	The teachers the pilots collaborate displaces	5
1030	6	515	expected	displace	obj_rel_no_that	The teachers the pilots collaborate displace	5
1031	6	516	unexpected	display	obj_rel_no_that	The teachers the pilots collaborate displays	5
1032	6	516	expected	display	obj_rel_no_that	The teachers the pilots collaborate display	5
1033	6	517	unexpected	dispose	obj_rel_no_that	The teachers the pilots collaborate disposes	5
1034	6	517	expected	dispose	obj_rel_no_that	The teachers the pilots collaborate dispose	5
1035	6	518	unexpected	disprove	obj_rel_no_that	The teachers the pilots collaborate disproves	5
1036	6	518	expected	disprove	obj_rel_no_that	The teachers the pilots collaborate disprove	5
1037	6	519	unexpected	dispute	obj_rel_no_that	The teachers the pilots collaborate disputes	5
1038	6	519	expected	dispute	obj_rel_no_that	The teachers the pilots collaborate dispute	5
1039	6	520	unexpected	disqualify	obj_rel_no_that	The teachers the pilots collaborate disqualifies	5
1040	6	520	expected	disqualify	obj_rel_no_that	The teachers the pilots collaborate disqualify	5
1041	6	521	unexpected	disregard	obj_rel_no_that	The teachers the pilots collaborate disregards	5
1042	6	521	expected	disregard	obj_rel_no_that	The teachers the pilots collaborate disregard	5
1043	6	522	unexpected	disrupt	obj_rel_no_that	The teachers the pilots collaborate disrupts	5
1044	6	522	expected	disrupt	obj_rel_no_that	The teachers the pilots collaborate disrupt	5
1045	6	523	unexpected	dissipate	obj_rel_no_that	The teachers the pilots collaborate dissipates	5
1046	6	523	expected	dissipate	obj_rel_no_that	The teachers the pilots collaborate dissipate	5
1047	6	524	unexpected	dissociate	obj_rel_no_that	The teachers the pilots collaborate dissociates	5
1048	6	524	expected	dissociate	obj_rel_no_that	The teachers the pilots collaborate dissociate	5
1049	6	525	unexpected	dissolve	obj_rel_no_that	The teachers the pilots collaborate dissolves	5
1050	6	525	expected	dissolve	obj_rel_no_that	The teachers the pilots collaborate dissolve	5
1051	6	526	unexpected	dissuade	obj_rel_no_that	The teachers the pilots collaborate dissuades	5
1052	6	526	expected	dissuade	obj_rel_no_that	The teachers the pilots collaborate dissuade	5
1053	6	527	unexpected	distance	obj_rel_no_that	The teachers the pilots collaborate distances	5
1054	6	527	expected	distance	obj_rel_no_that	The teachers the pilots collaborate distance	5
1055	6	528	unexpected	distinguish	obj_rel_no_that	The teachers the pilots collaborate distinguishes	5
1056	6	528	expected	distinguish	obj_rel_no_that	The teachers the pilots collaborate distinguish	5
1057	6	529	unexpected	distort	obj_rel_no_that	The teachers the pilots collaborate distorts	5
1058	6	529	expected	distort	obj_rel_no_that	The teachers the pilots collaborate distort	5
1059	6	530	unexpected	distract	obj_rel_no_that	The teachers the pilots collaborate distracts	5
1060	6	530	expected	distract	obj_rel_no_that	The teachers the pilots collaborate distract	5
1061	6	531	unexpected	distribute	obj_rel_no_that	The teachers the pilots collaborate distributes	5
1062	6	531	expected	distribute	obj_rel_no_that	The teachers the pilots collaborate distribute	5
1063	6	532	unexpected	disturb	obj_rel_no_that	The teachers the pilots collaborate disturbs	5
1064	6	532	expected	disturb	obj_rel_no_that	The teachers the pilots collaborate disturb	5
1065	6	533	unexpected	diverge	obj_rel_no_that	The teachers the pilots collaborate diverges	5
1066	6	533	expected	diverge	obj_rel_no_that	The teachers the pilots collaborate diverge	5
1067	6	534	unexpected	diversify	obj_rel_no_that	The teachers the pilots collaborate diversifies	5
1068	6	534	expected	diversify	obj_rel_no_that	The teachers the pilots collaborate diversify	5
1069	6	535	unexpected	divert	obj_rel_no_that	The teachers the pilots collaborate diverts	5
1070	6	535	expected	divert	obj_rel_no_that	The teachers the pilots collaborate divert	5
1071	6	536	unexpected	divest	obj_rel_no_that	The teachers the pilots collaborate divests	5
1072	6	536	expected	divest	obj_rel_no_that	The teachers the pilots collaborate divest	5
1073	6	537	unexpected	divide	obj_rel_no_that	The teachers the pilots collaborate divides	5
1074	6	537	expected	divide	obj_rel_no_that	The teachers the pilots collaborate divide	5
1075	6	538	unexpected	doctor	obj_rel_no_that	The teachers the pilots collaborate doctors	5
1076	6	538	expected	doctor	obj_rel_no_that	The teachers the pilots collaborate doctor	5
1077	6	539	unexpected	document	obj_rel_no_that	The teachers the pilots collaborate documents	5
1078	6	539	expected	document	obj_rel_no_that	The teachers the pilots collaborate document	5
1079	6	540	unexpected	dole	obj_rel_no_that	The teachers the pilots collaborate doles	5
1080	6	540	expected	dole	obj_rel_no_that	The teachers the pilots collaborate dole	5
1081	6	541	unexpected	dominate	obj_rel_no_that	The teachers the pilots collaborate dominates	5
1082	6	541	expected	dominate	obj_rel_no_that	The teachers the pilots collaborate dominate	5
1083	6	542	unexpected	donate	obj_rel_no_that	The teachers the pilots collaborate donates	5
1084	6	542	expected	donate	obj_rel_no_that	The teachers the pilots collaborate donate	5
1085	6	543	unexpected	don	obj_rel_no_that	The teachers the pilots collaborate dons	5
1086	6	543	expected	don	obj_rel_no_that	The teachers the pilots collaborate don	5
1087	6	544	unexpected	double	obj_rel_no_that	The teachers the pilots collaborate doubles	5
1088	6	544	expected	double	obj_rel_no_that	The teachers the pilots collaborate double	5
1089	6	545	unexpected	doubt	obj_rel_no_that	The teachers the pilots collaborate doubts	5
1090	6	545	expected	doubt	obj_rel_no_that	The teachers the pilots collaborate doubt	5
1091	6	546	unexpected	do	obj_rel_no_that	The teachers the pilots collaborate does	5
1092	6	546	expected	do	obj_rel_no_that	The teachers the pilots collaborate do	5
1093	6	547	unexpected	downsize	obj_rel_no_that	The teachers the pilots collaborate downsizes	5
1094	6	547	expected	downsize	obj_rel_no_that	The teachers the pilots collaborate downsize	5
1095	6	548	unexpected	draft	obj_rel_no_that	The teachers the pilots collaborate drafts	5
1096	6	548	expected	draft	obj_rel_no_that	The teachers the pilots collaborate draft	5
1097	6	549	unexpected	drag	obj_rel_no_that	The teachers the pilots collaborate drags	5
1098	6	549	expected	drag	obj_rel_no_that	The teachers the pilots collaborate drag	5
1099	6	550	unexpected	drain	obj_rel_no_that	The teachers the pilots collaborate drains	5
1100	6	550	expected	drain	obj_rel_no_that	The teachers the pilots collaborate drain	5
1101	6	551	unexpected	drape	obj_rel_no_that	The teachers the pilots collaborate drapes	5
1102	6	551	expected	drape	obj_rel_no_that	The teachers the pilots collaborate drape	5
1103	6	552	unexpected	draw	obj_rel_no_that	The teachers the pilots collaborate draws	5
1104	6	552	expected	draw	obj_rel_no_that	The teachers the pilots collaborate draw	5
1105	6	553	unexpected	dream	obj_rel_no_that	The teachers the pilots collaborate dreams	5
1106	6	553	expected	dream	obj_rel_no_that	The teachers the pilots collaborate dream	5
1107	6	554	unexpected	dress	obj_rel_no_that	The teachers the pilots collaborate dresses	5
1108	6	554	expected	dress	obj_rel_no_that	The teachers the pilots collaborate dress	5
1109	6	555	unexpected	drift	obj_rel_no_that	The teachers the pilots collaborate drifts	5
1110	6	555	expected	drift	obj_rel_no_that	The teachers the pilots collaborate drift	5
1111	6	556	unexpected	drill	obj_rel_no_that	The teachers the pilots collaborate drills	5
1112	6	556	expected	drill	obj_rel_no_that	The teachers the pilots collaborate drill	5
1113	6	557	unexpected	drink	obj_rel_no_that	The teachers the pilots collaborate drinks	5
1114	6	557	expected	drink	obj_rel_no_that	The teachers the pilots collaborate drink	5
1115	6	558	unexpected	drive	obj_rel_no_that	The teachers the pilots collaborate drives	5
1116	6	558	expected	drive	obj_rel_no_that	The teachers the pilots collaborate drive	5
1117	6	559	unexpected	drop	obj_rel_no_that	The teachers the pilots collaborate drops	5
1118	6	559	expected	drop	obj_rel_no_that	The teachers the pilots collaborate drop	5
1119	6	560	unexpected	drown	obj_rel_no_that	The teachers the pilots collaborate drowns	5
1120	6	560	expected	drown	obj_rel_no_that	The teachers the pilots collaborate drown	5
1121	6	561	unexpected	drum	obj_rel_no_that	The teachers the pilots collaborate drums	5
1122	6	561	expected	drum	obj_rel_no_that	The teachers the pilots collaborate drum	5
1123	6	562	unexpected	dry	obj_rel_no_that	The teachers the pilots collaborate dries	5
1124	6	562	expected	dry	obj_rel_no_that	The teachers the pilots collaborate dry	5
1125	6	563	unexpected	dump	obj_rel_no_that	The teachers the pilots collaborate dumps	5
1126	6	563	expected	dump	obj_rel_no_that	The teachers the pilots collaborate dump	5
1127	6	564	unexpected	duplicate	obj_rel_no_that	The teachers the pilots collaborate duplicates	5
1128	6	564	expected	duplicate	obj_rel_no_that	The teachers the pilots collaborate duplicate	5
1129	6	565	unexpected	dwarf	obj_rel_no_that	The teachers the pilots collaborate dwarfs	5
1130	6	565	expected	dwarf	obj_rel_no_that	The teachers the pilots collaborate dwarf	5
1131	6	566	unexpected	earmark	obj_rel_no_that	The teachers the pilots collaborate earmarks	5
1132	6	566	expected	earmark	obj_rel_no_that	The teachers the pilots collaborate earmark	5
1133	6	567	unexpected	earn	obj_rel_no_that	The teachers the pilots collaborate earns	5
1134	6	567	expected	earn	obj_rel_no_that	The teachers the pilots collaborate earn	5
1135	6	568	unexpected	ease	obj_rel_no_that	The teachers the pilots collaborate eases	5
1136	6	568	expected	ease	obj_rel_no_that	The teachers the pilots collaborate ease	5
1137	6	569	unexpected	eat	obj_rel_no_that	The teachers the pilots collaborate eats	5
1138	6	569	expected	eat	obj_rel_no_that	The teachers the pilots collaborate eat	5
1139	6	570	unexpected	eavesdrop	obj_rel_no_that	The teachers the pilots collaborate eavesdrops	5
1140	6	570	expected	eavesdrop	obj_rel_no_that	The teachers the pilots collaborate eavesdrop	5
1141	6	571	unexpected	ebb	obj_rel_no_that	The teachers the pilots collaborate ebbs	5
1142	6	571	expected	ebb	obj_rel_no_that	The teachers the pilots collaborate ebb	5
1143	6	572	unexpected	echo	obj_rel_no_that	The teachers the pilots collaborate echoes	5
1144	6	572	expected	echo	obj_rel_no_that	The teachers the pilots collaborate echo	5
1145	6	573	unexpected	eclipse	obj_rel_no_that	The teachers the pilots collaborate eclipses	5
1146	6	573	expected	eclipse	obj_rel_no_that	The teachers the pilots collaborate eclipse	5
1147	6	574	unexpected	economize	obj_rel_no_that	The teachers the pilots collaborate economizes	5
1148	6	574	expected	economize	obj_rel_no_that	The teachers the pilots collaborate economize	5
1149	6	575	unexpected	edge	obj_rel_no_that	The teachers the pilots collaborate edges	5
1150	6	575	expected	edge	obj_rel_no_that	The teachers the pilots collaborate edge	5
1151	6	576	unexpected	edit	obj_rel_no_that	The teachers the pilots collaborate edits	5
1152	6	576	expected	edit	obj_rel_no_that	The teachers the pilots collaborate edit	5
1153	6	577	unexpected	educate	obj_rel_no_that	The teachers the pilots collaborate educates	5
1154	6	577	expected	educate	obj_rel_no_that	The teachers the pilots collaborate educate	5
1155	6	578	unexpected	effect	obj_rel_no_that	The teachers the pilots collaborate effects	5
1156	6	578	expected	effect	obj_rel_no_that	The teachers the pilots collaborate effect	5
1157	6	579	unexpected	elaborate	obj_rel_no_that	The teachers the pilots collaborate elaborates	5
1158	6	579	expected	elaborate	obj_rel_no_that	The teachers the pilots collaborate elaborate	5
1159	6	580	unexpected	elect	obj_rel_no_that	The teachers the pilots collaborate elects	5
1160	6	580	expected	elect	obj_rel_no_that	The teachers the pilots collaborate elect	5
1161	6	581	unexpected	eliminate	obj_rel_no_that	The teachers the pilots collaborate eliminates	5
1162	6	581	expected	eliminate	obj_rel_no_that	The teachers the pilots collaborate eliminate	5
1163	6	582	unexpected	elongate	obj_rel_no_that	The teachers the pilots collaborate elongates	5
1164	6	582	expected	elongate	obj_rel_no_that	The teachers the pilots collaborate elongate	5
1165	6	583	unexpected	emasculate	obj_rel_no_that	The teachers the pilots collaborate emasculates	5
1166	6	583	expected	emasculate	obj_rel_no_that	The teachers the pilots collaborate emasculate	5
1167	6	584	unexpected	embark	obj_rel_no_that	The teachers the pilots collaborate embarks	5
1168	6	584	expected	embark	obj_rel_no_that	The teachers the pilots collaborate embark	5
1169	6	585	unexpected	embarrass	obj_rel_no_that	The teachers the pilots collaborate embarrasses	5
1170	6	585	expected	embarrass	obj_rel_no_that	The teachers the pilots collaborate embarrass	5
1171	6	586	unexpected	embellish	obj_rel_no_that	The teachers the pilots collaborate embellishes	5
1172	6	586	expected	embellish	obj_rel_no_that	The teachers the pilots collaborate embellish	5
1173	6	587	unexpected	embrace	obj_rel_no_that	The teachers the pilots collaborate embraces	5
1174	6	587	expected	embrace	obj_rel_no_that	The teachers the pilots collaborate embrace	5
1175	6	588	unexpected	emerge	obj_rel_no_that	The teachers the pilots collaborate emerges	5
1176	6	588	expected	emerge	obj_rel_no_that	The teachers the pilots collaborate emerge	5
1177	7	589	unexpected	emote	obj_rel_no_that	The farmer the pilots cling emote	5
1178	7	589	expected	emote	obj_rel_no_that	The farmer the pilots cling emotes	5
1179	7	590	unexpected	empathize	obj_rel_no_that	The farmer the pilots cling empathize	5
1180	7	590	expected	empathize	obj_rel_no_that	The farmer the pilots cling empathizes	5
1181	7	591	unexpected	emphasize	obj_rel_no_that	The farmer the pilots cling emphasize	5
1182	7	591	expected	emphasize	obj_rel_no_that	The farmer the pilots cling emphasizes	5
1183	7	592	unexpected	emphaticize	obj_rel_no_that	The farmer the pilots cling emphaticize	5
1184	7	592	expected	emphaticize	obj_rel_no_that	The farmer the pilots cling emphaticizes	5
1185	7	593	unexpected	employ	obj_rel_no_that	The farmer the pilots cling employ	5
1186	7	593	expected	employ	obj_rel_no_that	The farmer the pilots cling employs	5
1187	7	594	unexpected	empty	obj_rel_no_that	The farmer the pilots cling empty	5
1188	7	594	expected	empty	obj_rel_no_that	The farmer the pilots cling empties	5
1189	7	595	unexpected	emulate	obj_rel_no_that	The farmer the pilots cling emulate	5
1190	7	595	expected	emulate	obj_rel_no_that	The farmer the pilots cling emulates	5
1191	7	596	unexpected	enable	obj_rel_no_that	The farmer the pilots cling enable	5
1192	7	596	expected	enable	obj_rel_no_that	The farmer the pilots cling enables	5
1193	7	597	unexpected	enact	obj_rel_no_that	The farmer the pilots cling enact	5
1194	7	597	expected	enact	obj_rel_no_that	The farmer the pilots cling enacts	5
1195	7	598	unexpected	encapsulate	obj_rel_no_that	The farmer the pilots cling encapsulate	5
1196	7	598	expected	encapsulate	obj_rel_no_that	The farmer the pilots cling encapsulates	5
1197	7	599	unexpected	encompass	obj_rel_no_that	The farmer the pilots cling encompass	5
1198	7	599	expected	encompass	obj_rel_no_that	The farmer the pilots cling encompasses	5
1199	7	600	unexpected	encounter	obj_rel_no_that	The farmer the pilots cling encounter	5
1200	7	600	expected	encounter	obj_rel_no_that	The farmer the pilots cling encounters	5
1201	7	601	unexpected	encourage	obj_rel_no_that	The farmer the pilots cling encourage	5
1202	7	601	expected	encourage	obj_rel_no_that	The farmer the pilots cling encourages	5
1203	7	602	unexpected	endanger	obj_rel_no_that	The farmer the pilots cling endanger	5
1204	7	602	expected	endanger	obj_rel_no_that	The farmer the pilots cling endangers	5
1205	7	603	unexpected	endeavor	obj_rel_no_that	The farmer the pilots cling endeavor	5
1206	7	603	expected	endeavor	obj_rel_no_that	The farmer the pilots cling endeavors	5
1207	7	604	unexpected	endorse	obj_rel_no_that	The farmer the pilots cling endorse	5
1208	7	604	expected	endorse	obj_rel_no_that	The farmer the pilots cling endorses	5
1209	7	605	unexpected	endure	obj_rel_no_that	The farmer the pilots cling endure	5
1210	7	605	expected	endure	obj_rel_no_that	The farmer the pilots cling endures	5
1211	7	606	unexpected	end	obj_rel_no_that	The farmer the pilots cling end	5
