sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
1016	6	508	expected	dismember	subj_rel	The consultants that prove the manager dismember	6
1017	6	509	unexpected	dismiss	subj_rel	The consultants that prove the manager dismisses	6
1018	6	509	expected	dismiss	subj_rel	The consultants that prove the manager dismiss	6
1019	6	510	unexpected	disobey	subj_rel	The consultants that prove the manager disobeys	6
1020	6	510	expected	disobey	subj_rel	The consultants that prove the manager disobey	6
1021	6	511	unexpected	disparage	subj_rel	The consultants that prove the manager disparages	6
1022	6	511	expected	disparage	subj_rel	The consultants that prove the manager disparage	6
1023	6	512	unexpected	dispatch	subj_rel	The consultants that prove the manager dispatches	6
1024	6	512	expected	dispatch	subj_rel	The consultants that prove the manager dispatch	6
1025	6	513	unexpected	dispel	subj_rel	The consultants that prove the manager dispels	6
1026	6	513	expected	dispel	subj_rel	The consultants that prove the manager dispel	6
1027	6	514	unexpected	dispense	subj_rel	The consultants that prove the manager dispenses	6
1028	6	514	expected	dispense	subj_rel	The consultants that prove the manager dispense	6
1029	6	515	unexpected	displace	subj_rel	The consultants that prove the manager displaces	6
1030	6	515	expected	displace	subj_rel	The consultants that prove the manager displace	6
1031	6	516	unexpected	display	subj_rel	The consultants that prove the manager displays	6
1032	6	516	expected	display	subj_rel	The consultants that prove the manager display	6
1033	6	517	unexpected	dispose	subj_rel	The consultants that prove the manager disposes	6
1034	6	517	expected	dispose	subj_rel	The consultants that prove the manager dispose	6
1035	6	518	unexpected	disprove	subj_rel	The consultants that prove the manager disproves	6
1036	6	518	expected	disprove	subj_rel	The consultants that prove the manager disprove	6
1037	6	519	unexpected	dispute	subj_rel	The consultants that prove the manager disputes	6
1038	6	519	expected	dispute	subj_rel	The consultants that prove the manager dispute	6
1039	6	520	unexpected	disqualify	subj_rel	The consultants that prove the manager disqualifies	6
1040	6	520	expected	disqualify	subj_rel	The consultants that prove the manager disqualify	6
1041	6	521	unexpected	disregard	subj_rel	The consultants that prove the manager disregards	6
1042	6	521	expected	disregard	subj_rel	The consultants that prove the manager disregard	6
1043	6	522	unexpected	disrupt	subj_rel	The consultants that prove the manager disrupts	6
1044	6	522	expected	disrupt	subj_rel	The consultants that prove the manager disrupt	6
1045	6	523	unexpected	dissipate	subj_rel	The consultants that prove the manager dissipates	6
1046	6	523	expected	dissipate	subj_rel	The consultants that prove the manager dissipate	6
1047	6	524	unexpected	dissociate	subj_rel	The consultants that prove the manager dissociates	6
1048	6	524	expected	dissociate	subj_rel	The consultants that prove the manager dissociate	6
1049	6	525	unexpected	dissolve	subj_rel	The consultants that prove the manager dissolves	6
1050	6	525	expected	dissolve	subj_rel	The consultants that prove the manager dissolve	6
1051	6	526	unexpected	dissuade	subj_rel	The consultants that prove the manager dissuades	6
1052	6	526	expected	dissuade	subj_rel	The consultants that prove the manager dissuade	6
1053	6	527	unexpected	distance	subj_rel	The consultants that prove the manager distances	6
1054	6	527	expected	distance	subj_rel	The consultants that prove the manager distance	6
1055	6	528	unexpected	distinguish	subj_rel	The consultants that prove the manager distinguishes	6
1056	6	528	expected	distinguish	subj_rel	The consultants that prove the manager distinguish	6
1057	6	529	unexpected	distort	subj_rel	The consultants that prove the manager distorts	6
1058	6	529	expected	distort	subj_rel	The consultants that prove the manager distort	6
1059	6	530	unexpected	distract	subj_rel	The consultants that prove the manager distracts	6
1060	6	530	expected	distract	subj_rel	The consultants that prove the manager distract	6
1061	6	531	unexpected	distribute	subj_rel	The consultants that prove the manager distributes	6
1062	6	531	expected	distribute	subj_rel	The consultants that prove the manager distribute	6
1063	6	532	unexpected	disturb	subj_rel	The consultants that prove the manager disturbs	6
1064	6	532	expected	disturb	subj_rel	The consultants that prove the manager disturb	6
1065	6	533	unexpected	diverge	subj_rel	The consultants that prove the manager diverges	6
1066	6	533	expected	diverge	subj_rel	The consultants that prove the manager diverge	6
1067	6	534	unexpected	diversify	subj_rel	The consultants that prove the manager diversifies	6
1068	6	534	expected	diversify	subj_rel	The consultants that prove the manager diversify	6
1069	6	535	unexpected	divert	subj_rel	The consultants that prove the manager diverts	6
1070	6	535	expected	divert	subj_rel	The consultants that prove the manager divert	6
1071	6	536	unexpected	divest	subj_rel	The consultants that prove the manager divests	6
1072	6	536	expected	divest	subj_rel	The consultants that prove the manager divest	6
1073	6	537	unexpected	divide	subj_rel	The consultants that prove the manager divides	6
1074	6	537	expected	divide	subj_rel	The consultants that prove the manager divide	6
1075	6	538	unexpected	doctor	subj_rel	The consultants that prove the manager doctors	6
1076	6	538	expected	doctor	subj_rel	The consultants that prove the manager doctor	6
1077	6	539	unexpected	document	subj_rel	The consultants that prove the manager documents	6
1078	6	539	expected	document	subj_rel	The consultants that prove the manager document	6
1079	6	540	unexpected	dole	subj_rel	The consultants that prove the manager doles	6
1080	6	540	expected	dole	subj_rel	The consultants that prove the manager dole	6
1081	6	541	unexpected	dominate	subj_rel	The consultants that prove the manager dominates	6
1082	6	541	expected	dominate	subj_rel	The consultants that prove the manager dominate	6
1083	6	542	unexpected	donate	subj_rel	The consultants that prove the manager donates	6
1084	6	542	expected	donate	subj_rel	The consultants that prove the manager donate	6
1085	6	543	unexpected	don	subj_rel	The consultants that prove the manager dons	6
1086	6	543	expected	don	subj_rel	The consultants that prove the manager don	6
1087	6	544	unexpected	double	subj_rel	The consultants that prove the manager doubles	6
1088	6	544	expected	double	subj_rel	The consultants that prove the manager double	6
1089	6	545	unexpected	doubt	subj_rel	The consultants that prove the manager doubts	6
1090	6	545	expected	doubt	subj_rel	The consultants that prove the manager doubt	6
1091	6	546	unexpected	do	subj_rel	The consultants that prove the manager does	6
1092	6	546	expected	do	subj_rel	The consultants that prove the manager do	6
1093	6	547	unexpected	downsize	subj_rel	The consultants that prove the manager downsizes	6
1094	6	547	expected	downsize	subj_rel	The consultants that prove the manager downsize	6
1095	6	548	unexpected	draft	subj_rel	The consultants that prove the manager drafts	6
1096	6	548	expected	draft	subj_rel	The consultants that prove the manager draft	6
1097	6	549	unexpected	drag	subj_rel	The consultants that prove the manager drags	6
1098	6	549	expected	drag	subj_rel	The consultants that prove the manager drag	6
1099	6	550	unexpected	drain	subj_rel	The consultants that prove the manager drains	6
1100	6	550	expected	drain	subj_rel	The consultants that prove the manager drain	6
1101	6	551	unexpected	drape	subj_rel	The consultants that prove the manager drapes	6
1102	6	551	expected	drape	subj_rel	The consultants that prove the manager drape	6
1103	6	552	unexpected	draw	subj_rel	The consultants that prove the manager draws	6
1104	6	552	expected	draw	subj_rel	The consultants that prove the manager draw	6
1105	6	553	unexpected	dream	subj_rel	The consultants that prove the manager dreams	6
1106	6	553	expected	dream	subj_rel	The consultants that prove the manager dream	6
1107	6	554	unexpected	dress	subj_rel	The consultants that prove the manager dresses	6
1108	6	554	expected	dress	subj_rel	The consultants that prove the manager dress	6
1109	6	555	unexpected	drift	subj_rel	The consultants that prove the manager drifts	6
1110	6	555	expected	drift	subj_rel	The consultants that prove the manager drift	6
1111	6	556	unexpected	drill	subj_rel	The consultants that prove the manager drills	6
1112	6	556	expected	drill	subj_rel	The consultants that prove the manager drill	6
1113	6	557	unexpected	drink	subj_rel	The consultants that prove the manager drinks	6
1114	6	557	expected	drink	subj_rel	The consultants that prove the manager drink	6
1115	6	558	unexpected	drive	subj_rel	The consultants that prove the manager drives	6
1116	6	558	expected	drive	subj_rel	The consultants that prove the manager drive	6
1117	6	559	unexpected	drop	subj_rel	The consultants that prove the manager drops	6
1118	6	559	expected	drop	subj_rel	The consultants that prove the manager drop	6
1119	6	560	unexpected	drown	subj_rel	The consultants that prove the manager drowns	6
1120	6	560	expected	drown	subj_rel	The consultants that prove the manager drown	6
1121	6	561	unexpected	drum	subj_rel	The consultants that prove the manager drums	6
1122	6	561	expected	drum	subj_rel	The consultants that prove the manager drum	6
1123	6	562	unexpected	dry	subj_rel	The consultants that prove the manager dries	6
1124	6	562	expected	dry	subj_rel	The consultants that prove the manager dry	6
1125	6	563	unexpected	dump	subj_rel	The consultants that prove the manager dumps	6
1126	6	563	expected	dump	subj_rel	The consultants that prove the manager dump	6
1127	6	564	unexpected	duplicate	subj_rel	The consultants that prove the manager duplicates	6
1128	6	564	expected	duplicate	subj_rel	The consultants that prove the manager duplicate	6
1129	6	565	unexpected	dwarf	subj_rel	The consultants that prove the manager dwarfs	6
1130	6	565	expected	dwarf	subj_rel	The consultants that prove the manager dwarf	6
1131	6	566	unexpected	earmark	subj_rel	The consultants that prove the manager earmarks	6
1132	6	566	expected	earmark	subj_rel	The consultants that prove the manager earmark	6
1133	6	567	unexpected	earn	subj_rel	The consultants that prove the manager earns	6
1134	6	567	expected	earn	subj_rel	The consultants that prove the manager earn	6
1135	6	568	unexpected	ease	subj_rel	The consultants that prove the manager eases	6
1136	6	568	expected	ease	subj_rel	The consultants that prove the manager ease	6
1137	6	569	unexpected	eat	subj_rel	The consultants that prove the manager eats	6
1138	6	569	expected	eat	subj_rel	The consultants that prove the manager eat	6
1139	6	570	unexpected	eavesdrop	subj_rel	The consultants that prove the manager eavesdrops	6
1140	6	570	expected	eavesdrop	subj_rel	The consultants that prove the manager eavesdrop	6
1141	6	571	unexpected	ebb	subj_rel	The consultants that prove the manager ebbs	6
1142	6	571	expected	ebb	subj_rel	The consultants that prove the manager ebb	6
1143	6	572	unexpected	echo	subj_rel	The consultants that prove the manager echoes	6
1144	6	572	expected	echo	subj_rel	The consultants that prove the manager echo	6
1145	6	573	unexpected	eclipse	subj_rel	The consultants that prove the manager eclipses	6
1146	6	573	expected	eclipse	subj_rel	The consultants that prove the manager eclipse	6
1147	6	574	unexpected	economize	subj_rel	The consultants that prove the manager economizes	6
1148	6	574	expected	economize	subj_rel	The consultants that prove the manager economize	6
1149	6	575	unexpected	edge	subj_rel	The consultants that prove the manager edges	6
1150	6	575	expected	edge	subj_rel	The consultants that prove the manager edge	6
1151	6	576	unexpected	edit	subj_rel	The consultants that prove the manager edits	6
1152	6	576	expected	edit	subj_rel	The consultants that prove the manager edit	6
1153	6	577	unexpected	educate	subj_rel	The consultants that prove the manager educates	6
1154	6	577	expected	educate	subj_rel	The consultants that prove the manager educate	6
1155	6	578	unexpected	effect	subj_rel	The consultants that prove the manager effects	6
1156	6	578	expected	effect	subj_rel	The consultants that prove the manager effect	6
1157	6	579	unexpected	elaborate	subj_rel	The consultants that prove the manager elaborates	6
1158	6	579	expected	elaborate	subj_rel	The consultants that prove the manager elaborate	6
1159	6	580	unexpected	elect	subj_rel	The consultants that prove the manager elects	6
1160	6	580	expected	elect	subj_rel	The consultants that prove the manager elect	6
1161	6	581	unexpected	eliminate	subj_rel	The consultants that prove the manager eliminates	6
1162	6	581	expected	eliminate	subj_rel	The consultants that prove the manager eliminate	6
1163	6	582	unexpected	elongate	subj_rel	The consultants that prove the manager elongates	6
1164	6	582	expected	elongate	subj_rel	The consultants that prove the manager elongate	6
1165	6	583	unexpected	emasculate	subj_rel	The consultants that prove the manager emasculates	6
1166	6	583	expected	emasculate	subj_rel	The consultants that prove the manager emasculate	6
1167	6	584	unexpected	embark	subj_rel	The consultants that prove the manager embarks	6
1168	6	584	expected	embark	subj_rel	The consultants that prove the manager embark	6
1169	6	585	unexpected	embarrass	subj_rel	The consultants that prove the manager embarrasses	6
1170	6	585	expected	embarrass	subj_rel	The consultants that prove the manager embarrass	6
1171	6	586	unexpected	embellish	subj_rel	The consultants that prove the manager embellishes	6
1172	6	586	expected	embellish	subj_rel	The consultants that prove the manager embellish	6
1173	6	587	unexpected	embrace	subj_rel	The consultants that prove the manager embraces	6
1174	6	587	expected	embrace	subj_rel	The consultants that prove the manager embrace	6
1175	6	588	unexpected	emerge	subj_rel	The consultants that prove the manager emerges	6
1176	6	588	expected	emerge	subj_rel	The consultants that prove the manager emerge	6
1177	7	589	unexpected	emote	subj_rel	The authors that point the teacher emotes	6
1178	7	589	expected	emote	subj_rel	The authors that point the teacher emote	6
1179	7	590	unexpected	empathize	subj_rel	The authors that point the teacher empathizes	6
1180	7	590	expected	empathize	subj_rel	The authors that point the teacher empathize	6
1181	7	591	unexpected	emphasize	subj_rel	The authors that point the teacher emphasizes	6
1182	7	591	expected	emphasize	subj_rel	The authors that point the teacher emphasize	6
1183	7	592	unexpected	emphaticize	subj_rel	The authors that point the teacher emphaticizes	6
1184	7	592	expected	emphaticize	subj_rel	The authors that point the teacher emphaticize	6
1185	7	593	unexpected	employ	subj_rel	The authors that point the teacher employs	6
1186	7	593	expected	employ	subj_rel	The authors that point the teacher employ	6
1187	7	594	unexpected	empty	subj_rel	The authors that point the teacher empties	6
1188	7	594	expected	empty	subj_rel	The authors that point the teacher empty	6
1189	7	595	unexpected	emulate	subj_rel	The authors that point the teacher emulates	6
1190	7	595	expected	emulate	subj_rel	The authors that point the teacher emulate	6
1191	7	596	unexpected	enable	subj_rel	The authors that point the teacher enables	6
1192	7	596	expected	enable	subj_rel	The authors that point the teacher enable	6
1193	7	597	unexpected	enact	subj_rel	The authors that point the teacher enacts	6
1194	7	597	expected	enact	subj_rel	The authors that point the teacher enact	6
1195	7	598	unexpected	encapsulate	subj_rel	The authors that point the teacher encapsulates	6
1196	7	598	expected	encapsulate	subj_rel	The authors that point the teacher encapsulate	6
1197	7	599	unexpected	encompass	subj_rel	The authors that point the teacher encompasses	6
1198	7	599	expected	encompass	subj_rel	The authors that point the teacher encompass	6
1199	7	600	unexpected	encounter	subj_rel	The authors that point the teacher encounters	6
1200	7	600	expected	encounter	subj_rel	The authors that point the teacher encounter	6
1201	7	601	unexpected	encourage	subj_rel	The authors that point the teacher encourages	6
1202	7	601	expected	encourage	subj_rel	The authors that point the teacher encourage	6
1203	7	602	unexpected	endanger	subj_rel	The authors that point the teacher endangers	6
1204	7	602	expected	endanger	subj_rel	The authors that point the teacher endanger	6
1205	7	603	unexpected	endeavor	subj_rel	The authors that point the teacher endeavors	6
1206	7	603	expected	endeavor	subj_rel	The authors that point the teacher endeavor	6
1207	7	604	unexpected	endorse	subj_rel	The authors that point the teacher endorses	6
1208	7	604	expected	endorse	subj_rel	The authors that point the teacher endorse	6
1209	7	605	unexpected	endure	subj_rel	The authors that point the teacher endures	6
1210	7	605	expected	endure	subj_rel	The authors that point the teacher endure	6
1211	7	606	unexpected	end	subj_rel	The authors that point the teacher ends	6
1212	7	606	expected	end	subj_rel	The authors that point the teacher end	6
1213	7	607	unexpected	enforce	subj_rel	The authors that point the teacher enforces	6
1214	7	607	expected	enforce	subj_rel	The authors that point the teacher enforce	6
1215	7	608	unexpected	engage	subj_rel	The authors that point the teacher engages	6
1216	7	608	expected	engage	subj_rel	The authors that point the teacher engage	6
1217	7	609	unexpected	engineer	subj_rel	The authors that point the teacher engineers	6
1218	7	609	expected	engineer	subj_rel	The authors that point the teacher engineer	6
1219	7	610	unexpected	enhance	subj_rel	The authors that point the teacher enhances	6
1220	7	610	expected	enhance	subj_rel	The authors that point the teacher enhance	6
1221	7	611	unexpected	enjoin	subj_rel	The authors that point the teacher enjoins	6
1222	7	611	expected	enjoin	subj_rel	The authors that point the teacher enjoin	6
1223	7	612	unexpected	enjoy	subj_rel	The authors that point the teacher enjoys	6
1224	7	612	expected	enjoy	subj_rel	The authors that point the teacher enjoy	6
1225	7	613	unexpected	enlarge	subj_rel	The authors that point the teacher enlarges	6
1226	7	613	expected	enlarge	subj_rel	The authors that point the teacher enlarge	6
1227	7	614	unexpected	enlist	subj_rel	The authors that point the teacher enlists	6
1228	7	614	expected	enlist	subj_rel	The authors that point the teacher enlist	6
1229	7	615	unexpected	enroll	subj_rel	The authors that point the teacher enrolls	6
1230	7	615	expected	enroll	subj_rel	The authors that point the teacher enroll	6
1231	7	616	unexpected	ensue	subj_rel	The authors that point the teacher ensues	6
1232	7	616	expected	ensue	subj_rel	The authors that point the teacher ensue	6
1233	7	617	unexpected	ensure	subj_rel	The authors that point the teacher ensures	6
1234	7	617	expected	ensure	subj_rel	The authors that point the teacher ensure	6
1235	7	618	unexpected	entail	subj_rel	The authors that point the teacher entails	6
1236	7	618	expected	entail	subj_rel	The authors that point the teacher entail	6
1237	7	619	unexpected	enter	subj_rel	The authors that point the teacher enters	6
1238	7	619	expected	enter	subj_rel	The authors that point the teacher enter	6
1239	7	620	unexpected	entice	subj_rel	The authors that point the teacher entices	6
1240	7	620	expected	entice	subj_rel	The authors that point the teacher entice	6
1241	7	621	unexpected	entitle	subj_rel	The authors that point the teacher entitles	6
1242	7	621	expected	entitle	subj_rel	The authors that point the teacher entitle	6
1243	7	622	unexpected	entrench	subj_rel	The authors that point the teacher entrenches	6
1244	7	622	expected	entrench	subj_rel	The authors that point the teacher entrench	6
1245	7	623	unexpected	entrust	subj_rel	The authors that point the teacher entrusts	6
1246	7	623	expected	entrust	subj_rel	The authors that point the teacher entrust	6
1247	7	624	unexpected	envision	subj_rel	The authors that point the teacher envisions	6
1248	7	624	expected	envision	subj_rel	The authors that point the teacher envision	6
1249	7	625	unexpected	equal	subj_rel	The authors that point the teacher equals	6
1250	7	625	expected	equal	subj_rel	The authors that point the teacher equal	6
1251	7	626	unexpected	equate	subj_rel	The authors that point the teacher equates	6
1252	7	626	expected	equate	subj_rel	The authors that point the teacher equate	6
1253	7	627	unexpected	equip	subj_rel	The authors that point the teacher equips	6
1254	7	627	expected	equip	subj_rel	The authors that point the teacher equip	6
1255	7	628	unexpected	eradicate	subj_rel	The authors that point the teacher eradicates	6
1256	7	628	expected	eradicate	subj_rel	The authors that point the teacher eradicate	6
1257	7	629	unexpected	erase	subj_rel	The authors that point the teacher erases	6
1258	7	629	expected	erase	subj_rel	The authors that point the teacher erase	6
1259	7	630	unexpected	erect	subj_rel	The authors that point the teacher erects	6
1260	7	630	expected	erect	subj_rel	The authors that point the teacher erect	6
1261	7	631	unexpected	erode	subj_rel	The authors that point the teacher erodes	6
1262	7	631	expected	erode	subj_rel	The authors that point the teacher erode	6
1263	7	632	unexpected	erupt	subj_rel	The authors that point the teacher erupts	6
1264	7	632	expected	erupt	subj_rel	The authors that point the teacher erupt	6
1265	7	633	unexpected	escalate	subj_rel	The authors that point the teacher escalates	6
1266	7	633	expected	escalate	subj_rel	The authors that point the teacher escalate	6
1267	7	634	unexpected	escape	subj_rel	The authors that point the teacher escapes	6
1268	7	634	expected	escape	subj_rel	The authors that point the teacher escape	6
1269	7	635	unexpected	establish	subj_rel	The authors that point the teacher establishes	6
1270	7	635	expected	establish	subj_rel	The authors that point the teacher establish	6
1271	7	636	unexpected	estimate	subj_rel	The authors that point the teacher estimates	6
1272	7	636	expected	estimate	subj_rel	The authors that point the teacher estimate	6
1273	7	637	unexpected	evade	subj_rel	The authors that point the teacher evades	6
1274	7	637	expected	evade	subj_rel	The authors that point the teacher evade	6
1275	7	638	unexpected	evaluate	subj_rel	The authors that point the teacher evaluates	6
1276	7	638	expected	evaluate	subj_rel	The authors that point the teacher evaluate	6
1277	7	639	unexpected	evaporate	subj_rel	The authors that point the teacher evaporates	6
1278	7	639	expected	evaporate	subj_rel	The authors that point the teacher evaporate	6
1279	7	640	unexpected	even	subj_rel	The authors that point the teacher evens	6
1280	7	640	expected	even	subj_rel	The authors that point the teacher even	6
1281	7	641	unexpected	evolve	subj_rel	The authors that point the teacher evolves	6
1282	7	641	expected	evolve	subj_rel	The authors that point the teacher evolve	6
1283	7	642	unexpected	exacerbate	subj_rel	The authors that point the teacher exacerbates	6
1284	7	642	expected	exacerbate	subj_rel	The authors that point the teacher exacerbate	6
1285	7	643	unexpected	exaggerate	subj_rel	The authors that point the teacher exaggerates	6
1286	7	643	expected	exaggerate	subj_rel	The authors that point the teacher exaggerate	6
1287	7	644	unexpected	examine	subj_rel	The authors that point the teacher examines	6
1288	7	644	expected	examine	subj_rel	The authors that point the teacher examine	6
1289	7	645	unexpected	exceed	subj_rel	The authors that point the teacher exceeds	6
1290	7	645	expected	exceed	subj_rel	The authors that point the teacher exceed	6
1291	7	646	unexpected	except	subj_rel	The authors that point the teacher excepts	6
1292	7	646	expected	except	subj_rel	The authors that point the teacher except	6
1293	7	647	unexpected	exchange	subj_rel	The authors that point the teacher exchanges	6
1294	7	647	expected	exchange	subj_rel	The authors that point the teacher exchange	6
1295	7	648	unexpected	exclude	subj_rel	The authors that point the teacher excludes	6
1296	7	648	expected	exclude	subj_rel	The authors that point the teacher exclude	6
1297	7	649	unexpected	excorciate	subj_rel	The authors that point the teacher excorciates	6
1298	7	649	expected	excorciate	subj_rel	The authors that point the teacher excorciate	6
1299	7	650	unexpected	excuse	subj_rel	The authors that point the teacher excuses	6
1300	7	650	expected	excuse	subj_rel	The authors that point the teacher excuse	6
1301	7	651	unexpected	execute	subj_rel	The authors that point the teacher executes	6
1302	7	651	expected	execute	subj_rel	The authors that point the teacher execute	6
1303	7	652	unexpected	exempt	subj_rel	The authors that point the teacher exempts	6
1304	7	652	expected	exempt	subj_rel	The authors that point the teacher exempt	6
1305	7	653	unexpected	exercise	subj_rel	The authors that point the teacher exercises	6
1306	7	653	expected	exercise	subj_rel	The authors that point the teacher exercise	6
1307	7	654	unexpected	exhaust	subj_rel	The authors that point the teacher exhausts	6
1308	7	654	expected	exhaust	subj_rel	The authors that point the teacher exhaust	6
1309	7	655	unexpected	exhibit	subj_rel	The authors that point the teacher exhibits	6
1310	7	655	expected	exhibit	subj_rel	The authors that point the teacher exhibit	6
1311	7	656	unexpected	exist	subj_rel	The authors that point the teacher exists	6
1312	7	656	expected	exist	subj_rel	The authors that point the teacher exist	6
1313	7	657	unexpected	exit	subj_rel	The authors that point the teacher exits	6
1314	7	657	expected	exit	subj_rel	The authors that point the teacher exit	6
1315	7	658	unexpected	exorcise	subj_rel	The authors that point the teacher exorcises	6
1316	7	658	expected	exorcise	subj_rel	The authors that point the teacher exorcise	6
1317	7	659	unexpected	expand	subj_rel	The authors that point the teacher expands	6
1318	7	659	expected	expand	subj_rel	The authors that point the teacher expand	6
1319	7	660	unexpected	expect	subj_rel	The authors that point the teacher expects	6
1320	7	660	expected	expect	subj_rel	The authors that point the teacher expect	6
1321	7	661	unexpected	expedite	subj_rel	The authors that point the teacher expedites	6
1322	7	661	expected	expedite	subj_rel	The authors that point the teacher expedite	6
1323	7	662	unexpected	expel	subj_rel	The authors that point the teacher expels	6
1324	7	662	expected	expel	subj_rel	The authors that point the teacher expel	6
1325	7	663	unexpected	experience	subj_rel	The authors that point the teacher experiences	6
1326	7	663	expected	experience	subj_rel	The authors that point the teacher experience	6
1327	7	664	unexpected	expire	subj_rel	The authors that point the teacher expires	6
1328	7	664	expected	expire	subj_rel	The authors that point the teacher expire	6
1329	7	665	unexpected	explain	subj_rel	The authors that point the teacher explains	6
1330	7	665	expected	explain	subj_rel	The authors that point the teacher explain	6
1331	7	666	unexpected	explode	subj_rel	The authors that point the teacher explodes	6
1332	7	666	expected	explode	subj_rel	The authors that point the teacher explode	6
1333	7	667	unexpected	exploit	subj_rel	The authors that point the teacher exploits	6
1334	7	667	expected	exploit	subj_rel	The authors that point the teacher exploit	6
1335	7	668	unexpected	explore	subj_rel	The authors that point the teacher explores	6
1336	7	668	expected	explore	subj_rel	The authors that point the teacher explore	6
1337	7	669	unexpected	export	subj_rel	The authors that point the teacher exports	6
1338	7	669	expected	export	subj_rel	The authors that point the teacher export	6
1339	7	670	unexpected	expose	subj_rel	The authors that point the teacher exposes	6
1340	7	670	expected	expose	subj_rel	The authors that point the teacher expose	6
1341	7	671	unexpected	express	subj_rel	The authors that point the teacher expresses	6
1342	7	671	expected	express	subj_rel	The authors that point the teacher express	6
1343	7	672	unexpected	expunge	subj_rel	The authors that point the teacher expunges	6
1344	7	672	expected	expunge	subj_rel	The authors that point the teacher expunge	6
1345	7	673	unexpected	extend	subj_rel	The authors that point the teacher extends	6
1346	7	673	expected	extend	subj_rel	The authors that point the teacher extend	6
1347	7	674	unexpected	extinguish	subj_rel	The authors that point the teacher extinguishes	6
1348	7	674	expected	extinguish	subj_rel	The authors that point the teacher extinguish	6
1349	7	675	unexpected	extort	subj_rel	The authors that point the teacher extorts	6
1350	7	675	expected	extort	subj_rel	The authors that point the teacher extort	6
1351	7	676	unexpected	extract	subj_rel	The authors that point the teacher extracts	6
1352	7	676	expected	extract	subj_rel	The authors that point the teacher extract	6
1353	7	677	unexpected	extricate	subj_rel	The authors that point the teacher extricates	6
1354	7	677	expected	extricate	subj_rel	The authors that point the teacher extricate	6
1355	7	678	unexpected	fabricate	subj_rel	The authors that point the teacher fabricates	6
1356	7	678	expected	fabricate	subj_rel	The authors that point the teacher fabricate	6
1357	7	679	unexpected	face	subj_rel	The authors that point the teacher faces	6
1358	7	679	expected	face	subj_rel	The authors that point the teacher face	6
1359	7	680	unexpected	facilitate	subj_rel	The authors that point the teacher facilitates	6
1360	7	680	expected	facilitate	subj_rel	The authors that point the teacher facilitate	6
1361	7	681	unexpected	factor	subj_rel	The authors that point the teacher factors	6
1362	7	681	expected	factor	subj_rel	The authors that point the teacher factor	6
1363	7	682	unexpected	fade	subj_rel	The authors that point the teacher fades	6
1364	7	682	expected	fade	subj_rel	The authors that point the teacher fade	6
1365	7	683	unexpected	fail	subj_rel	The authors that point the teacher fails	6
1366	7	683	expected	fail	subj_rel	The authors that point the teacher fail	6
1367	7	684	unexpected	fall	subj_rel	The authors that point the teacher falls	6
1368	7	684	expected	fall	subj_rel	The authors that point the teacher fall	6
1369	7	685	unexpected	falsify	subj_rel	The authors that point the teacher falsifies	6
1370	7	685	expected	falsify	subj_rel	The authors that point the teacher falsify	6
1371	7	686	unexpected	familiarize	subj_rel	The authors that point the teacher familiarizes	6
1372	7	686	expected	familiarize	subj_rel	The authors that point the teacher familiarize	6
1373	8	687	unexpected	fantasize	subj_rel	The customers that promote the managers fantasizes	6
1374	8	687	expected	fantasize	subj_rel	The customers that promote the managers fantasize	6
1375	8	688	unexpected	fare	subj_rel	The customers that promote the managers fares	6
1376	8	688	expected	fare	subj_rel	The customers that promote the managers fare	6
1377	8	689	unexpected	farm	subj_rel	The customers that promote the managers farms	6
1378	8	689	expected	farm	subj_rel	The customers that promote the managers farm	6
1379	8	690	unexpected	fashion	subj_rel	The customers that promote the managers fashions	6
1380	8	690	expected	fashion	subj_rel	The customers that promote the managers fashion	6
1381	8	691	unexpected	favor	subj_rel	The customers that promote the managers favors	6
1382	8	691	expected	favor	subj_rel	The customers that promote the managers favor	6
1383	8	692	unexpected	fear	subj_rel	The customers that promote the managers fears	6
1384	8	692	expected	fear	subj_rel	The customers that promote the managers fear	6
1385	8	693	unexpected	feature	subj_rel	The customers that promote the managers features	6
1386	8	693	expected	feature	subj_rel	The customers that promote the managers feature	6
1387	8	694	unexpected	feed	subj_rel	The customers that promote the managers feeds	6
1388	8	694	expected	feed	subj_rel	The customers that promote the managers feed	6
1389	8	695	unexpected	feel	subj_rel	The customers that promote the managers feels	6
1390	8	695	expected	feel	subj_rel	The customers that promote the managers feel	6
1391	8	696	unexpected	fend	subj_rel	The customers that promote the managers fends	6
1392	8	696	expected	fend	subj_rel	The customers that promote the managers fend	6
1393	8	697	unexpected	ferret	subj_rel	The customers that promote the managers ferrets	6
1394	8	697	expected	ferret	subj_rel	The customers that promote the managers ferret	6
1395	8	698	unexpected	ferry	subj_rel	The customers that promote the managers ferries	6
1396	8	698	expected	ferry	subj_rel	The customers that promote the managers ferry	6
1397	8	699	unexpected	fester	subj_rel	The customers that promote the managers festers	6
1398	8	699	expected	fester	subj_rel	The customers that promote the managers fester	6
1399	8	700	unexpected	fetch	subj_rel	The customers that promote the managers fetches	6
1400	8	700	expected	fetch	subj_rel	The customers that promote the managers fetch	6
1401	8	701	unexpected	field	subj_rel	The customers that promote the managers fields	6
1402	8	701	expected	field	subj_rel	The customers that promote the managers field	6
1403	8	702	unexpected	fight	subj_rel	The customers that promote the managers fights	6
1404	8	702	expected	fight	subj_rel	The customers that promote the managers fight	6
