sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
811	5	406	unexpected	cut	obj_rel	The farmers that the authors alienate cuts	6
812	5	406	expected	cut	obj_rel	The farmers that the authors alienate cut	6
813	5	407	unexpected	dabble	obj_rel	The farmers that the authors alienate dabbles	6
814	5	407	expected	dabble	obj_rel	The farmers that the authors alienate dabble	6
815	5	408	unexpected	damage	obj_rel	The farmers that the authors alienate damages	6
816	5	408	expected	damage	obj_rel	The farmers that the authors alienate damage	6
817	5	409	unexpected	dampen	obj_rel	The farmers that the authors alienate dampens	6
818	5	409	expected	dampen	obj_rel	The farmers that the authors alienate dampen	6
819	5	410	unexpected	damp	obj_rel	The farmers that the authors alienate damps	6
820	5	410	expected	damp	obj_rel	The farmers that the authors alienate damp	6
821	5	411	unexpected	dance	obj_rel	The farmers that the authors alienate dances	6
822	5	411	expected	dance	obj_rel	The farmers that the authors alienate dance	6
823	5	412	unexpected	dare	obj_rel	The farmers that the authors alienate dares	6
824	5	412	expected	dare	obj_rel	The farmers that the authors alienate dare	6
825	5	413	unexpected	dash	obj_rel	The farmers that the authors alienate dashes	6
826	5	413	expected	dash	obj_rel	The farmers that the authors alienate dash	6
827	5	414	unexpected	date	obj_rel	The farmers that the authors alienate dates	6
828	5	414	expected	date	obj_rel	The farmers that the authors alienate date	6
829	5	415	unexpected	deal	obj_rel	The farmers that the authors alienate deals	6
830	5	415	expected	deal	obj_rel	The farmers that the authors alienate deal	6
831	5	416	unexpected	debate	obj_rel	The farmers that the authors alienate debates	6
832	5	416	expected	debate	obj_rel	The farmers that the authors alienate debate	6
833	5	417	unexpected	debunk	obj_rel	The farmers that the authors alienate debunks	6
834	5	417	expected	debunk	obj_rel	The farmers that the authors alienate debunk	6
835	5	418	unexpected	debut	obj_rel	The farmers that the authors alienate debuts	6
836	5	418	expected	debut	obj_rel	The farmers that the authors alienate debut	6
837	5	419	unexpected	deceive	obj_rel	The farmers that the authors alienate deceives	6
838	5	419	expected	deceive	obj_rel	The farmers that the authors alienate deceive	6
839	5	420	unexpected	decide	obj_rel	The farmers that the authors alienate decides	6
840	5	420	expected	decide	obj_rel	The farmers that the authors alienate decide	6
841	5	421	unexpected	declare	obj_rel	The farmers that the authors alienate declares	6
842	5	421	expected	declare	obj_rel	The farmers that the authors alienate declare	6
843	5	422	unexpected	decline	obj_rel	The farmers that the authors alienate declines	6
844	5	422	expected	decline	obj_rel	The farmers that the authors alienate decline	6
845	5	423	unexpected	decrease	obj_rel	The farmers that the authors alienate decreases	6
846	5	423	expected	decrease	obj_rel	The farmers that the authors alienate decrease	6
847	5	424	unexpected	deduct	obj_rel	The farmers that the authors alienate deducts	6
848	5	424	expected	deduct	obj_rel	The farmers that the authors alienate deduct	6
849	5	425	unexpected	default	obj_rel	The farmers that the authors alienate defaults	6
850	5	425	expected	default	obj_rel	The farmers that the authors alienate default	6
851	5	426	unexpected	defeat	obj_rel	The farmers that the authors alienate defeats	6
852	5	426	expected	defeat	obj_rel	The farmers that the authors alienate defeat	6
853	5	427	unexpected	defect	obj_rel	The farmers that the authors alienate defects	6
854	5	427	expected	defect	obj_rel	The farmers that the authors alienate defect	6
855	5	428	unexpected	defend	obj_rel	The farmers that the authors alienate defends	6
856	5	428	expected	defend	obj_rel	The farmers that the authors alienate defend	6
857	5	429	unexpected	defer	obj_rel	The farmers that the authors alienate defers	6
858	5	429	expected	defer	obj_rel	The farmers that the authors alienate defer	6
859	5	430	unexpected	define	obj_rel	The farmers that the authors alienate defines	6
860	5	430	expected	define	obj_rel	The farmers that the authors alienate define	6
861	5	431	unexpected	deflect	obj_rel	The farmers that the authors alienate deflects	6
862	5	431	expected	deflect	obj_rel	The farmers that the authors alienate deflect	6
863	5	432	unexpected	defraud	obj_rel	The farmers that the authors alienate defrauds	6
864	5	432	expected	defraud	obj_rel	The farmers that the authors alienate defraud	6
865	5	433	unexpected	defuse	obj_rel	The farmers that the authors alienate defuses	6
866	5	433	expected	defuse	obj_rel	The farmers that the authors alienate defuse	6
867	5	434	unexpected	degenerate	obj_rel	The farmers that the authors alienate degenerates	6
868	5	434	expected	degenerate	obj_rel	The farmers that the authors alienate degenerate	6
869	5	435	unexpected	delay	obj_rel	The farmers that the authors alienate delays	6
870	5	435	expected	delay	obj_rel	The farmers that the authors alienate delay	6
871	5	436	unexpected	delegate	obj_rel	The farmers that the authors alienate delegates	6
872	5	436	expected	delegate	obj_rel	The farmers that the authors alienate delegate	6
873	5	437	unexpected	deliberate	obj_rel	The farmers that the authors alienate deliberates	6
874	5	437	expected	deliberate	obj_rel	The farmers that the authors alienate deliberate	6
875	5	438	unexpected	delight	obj_rel	The farmers that the authors alienate delights	6
876	5	438	expected	delight	obj_rel	The farmers that the authors alienate delight	6
877	5	439	unexpected	deliver	obj_rel	The farmers that the authors alienate delivers	6
878	5	439	expected	deliver	obj_rel	The farmers that the authors alienate deliver	6
879	5	440	unexpected	demand	obj_rel	The farmers that the authors alienate demands	6
880	5	440	expected	demand	obj_rel	The farmers that the authors alienate demand	6
881	5	441	unexpected	demilitarize	obj_rel	The farmers that the authors alienate demilitarizes	6
882	5	441	expected	demilitarize	obj_rel	The farmers that the authors alienate demilitarize	6
883	5	442	unexpected	demobilize	obj_rel	The farmers that the authors alienate demobilizes	6
884	5	442	expected	demobilize	obj_rel	The farmers that the authors alienate demobilize	6
885	5	443	unexpected	democratize	obj_rel	The farmers that the authors alienate democratizes	6
886	5	443	expected	democratize	obj_rel	The farmers that the authors alienate democratize	6
887	5	444	unexpected	demolish	obj_rel	The farmers that the authors alienate demolishes	6
888	5	444	expected	demolish	obj_rel	The farmers that the authors alienate demolish	6
889	5	445	unexpected	demonstrate	obj_rel	The farmers that the authors alienate demonstrates	6
890	5	445	expected	demonstrate	obj_rel	The farmers that the authors alienate demonstrate	6
891	5	446	unexpected	denude	obj_rel	The farmers that the authors alienate denudes	6
892	5	446	expected	denude	obj_rel	The farmers that the authors alienate denude	6
893	5	447	unexpected	deny	obj_rel	The farmers that the authors alienate denies	6
894	5	447	expected	deny	obj_rel	The farmers that the authors alienate deny	6
895	5	448	unexpected	depart	obj_rel	The farmers that the authors alienate departs	6
896	5	448	expected	depart	obj_rel	The farmers that the authors alienate depart	6
897	5	449	unexpected	depend	obj_rel	The farmers that the authors alienate depends	6
898	5	449	expected	depend	obj_rel	The farmers that the authors alienate depend	6
899	5	450	unexpected	depict	obj_rel	The farmers that the authors alienate depicts	6
900	5	450	expected	depict	obj_rel	The farmers that the authors alienate depict	6
901	5	451	unexpected	deposit	obj_rel	The farmers that the authors alienate deposits	6
902	5	451	expected	deposit	obj_rel	The farmers that the authors alienate deposit	6
903	5	452	unexpected	depress	obj_rel	The farmers that the authors alienate depresses	6
904	5	452	expected	depress	obj_rel	The farmers that the authors alienate depress	6
905	5	453	unexpected	deprive	obj_rel	The farmers that the authors alienate deprives	6
906	5	453	expected	deprive	obj_rel	The farmers that the authors alienate deprive	6
907	5	454	unexpected	derail	obj_rel	The farmers that the authors alienate derails	6
908	5	454	expected	derail	obj_rel	The farmers that the authors alienate derail	6
909	5	455	unexpected	deregulate	obj_rel	The farmers that the authors alienate deregulates	6
910	5	455	expected	deregulate	obj_rel	The farmers that the authors alienate deregulate	6
911	5	456	unexpected	describe	obj_rel	The farmers that the authors alienate describes	6
912	5	456	expected	describe	obj_rel	The farmers that the authors alienate describe	6
913	5	457	unexpected	desert	obj_rel	The farmers that the authors alienate deserts	6
914	5	457	expected	desert	obj_rel	The farmers that the authors alienate desert	6
915	5	458	unexpected	deserve	obj_rel	The farmers that the authors alienate deserves	6
916	5	458	expected	deserve	obj_rel	The farmers that the authors alienate deserve	6
917	5	459	unexpected	designate	obj_rel	The farmers that the authors alienate designates	6
918	5	459	expected	designate	obj_rel	The farmers that the authors alienate designate	6
919	5	460	unexpected	design	obj_rel	The farmers that the authors alienate designs	6
920	5	460	expected	design	obj_rel	The farmers that the authors alienate design	6
921	5	461	unexpected	desist	obj_rel	The farmers that the authors alienate desists	6
922	5	461	expected	desist	obj_rel	The farmers that the authors alienate desist	6
923	5	462	unexpected	destabilize	obj_rel	The farmers that the authors alienate destabilizes	6
924	5	462	expected	destabilize	obj_rel	The farmers that the authors alienate destabilize	6
925	5	463	unexpected	destroy	obj_rel	The farmers that the authors alienate destroys	6
926	5	463	expected	destroy	obj_rel	The farmers that the authors alienate destroy	6
927	5	464	unexpected	detect	obj_rel	The farmers that the authors alienate detects	6
928	5	464	expected	detect	obj_rel	The farmers that the authors alienate detect	6
929	5	465	unexpected	deteriorate	obj_rel	The farmers that the authors alienate deteriorates	6
930	5	465	expected	deteriorate	obj_rel	The farmers that the authors alienate deteriorate	6
931	5	466	unexpected	determine	obj_rel	The farmers that the authors alienate determines	6
932	5	466	expected	determine	obj_rel	The farmers that the authors alienate determine	6
933	5	467	unexpected	deter	obj_rel	The farmers that the authors alienate deters	6
934	5	467	expected	deter	obj_rel	The farmers that the authors alienate deter	6
935	5	468	unexpected	detract	obj_rel	The farmers that the authors alienate detracts	6
936	5	468	expected	detract	obj_rel	The farmers that the authors alienate detract	6
937	5	469	unexpected	develop	obj_rel	The farmers that the authors alienate develops	6
938	5	469	expected	develop	obj_rel	The farmers that the authors alienate develop	6
939	5	470	unexpected	devise	obj_rel	The farmers that the authors alienate devises	6
940	5	470	expected	devise	obj_rel	The farmers that the authors alienate devise	6
941	5	471	unexpected	devote	obj_rel	The farmers that the authors alienate devotes	6
942	5	471	expected	devote	obj_rel	The farmers that the authors alienate devote	6
943	5	472	unexpected	dial	obj_rel	The farmers that the authors alienate dials	6
944	5	472	expected	dial	obj_rel	The farmers that the authors alienate dial	6
945	5	473	unexpected	dictate	obj_rel	The farmers that the authors alienate dictates	6
946	5	473	expected	dictate	obj_rel	The farmers that the authors alienate dictate	6
947	5	474	unexpected	die	obj_rel	The farmers that the authors alienate dies	6
948	5	474	expected	die	obj_rel	The farmers that the authors alienate die	6
949	5	475	unexpected	differentiate	obj_rel	The farmers that the authors alienate differentiates	6
950	5	475	expected	differentiate	obj_rel	The farmers that the authors alienate differentiate	6
951	5	476	unexpected	differ	obj_rel	The farmers that the authors alienate differs	6
952	5	476	expected	differ	obj_rel	The farmers that the authors alienate differ	6
953	5	477	unexpected	digest	obj_rel	The farmers that the authors alienate digests	6
954	5	477	expected	digest	obj_rel	The farmers that the authors alienate digest	6
955	5	478	unexpected	dignify	obj_rel	The farmers that the authors alienate dignifies	6
956	5	478	expected	dignify	obj_rel	The farmers that the authors alienate dignify	6
957	5	479	unexpected	dig	obj_rel	The farmers that the authors alienate digs	6
958	5	479	expected	dig	obj_rel	The farmers that the authors alienate dig	6
959	5	480	unexpected	dilute	obj_rel	The farmers that the authors alienate dilutes	6
960	5	480	expected	dilute	obj_rel	The farmers that the authors alienate dilute	6
961	5	481	unexpected	diminish	obj_rel	The farmers that the authors alienate diminishes	6
962	5	481	expected	diminish	obj_rel	The farmers that the authors alienate diminish	6
963	5	482	unexpected	dip	obj_rel	The farmers that the authors alienate dips	6
964	5	482	expected	dip	obj_rel	The farmers that the authors alienate dip	6
965	5	483	unexpected	direct	obj_rel	The farmers that the authors alienate directs	6
966	5	483	expected	direct	obj_rel	The farmers that the authors alienate direct	6
967	5	484	unexpected	disagree	obj_rel	The farmers that the authors alienate disagrees	6
968	5	484	expected	disagree	obj_rel	The farmers that the authors alienate disagree	6
969	5	485	unexpected	disappear	obj_rel	The farmers that the authors alienate disappears	6
970	5	485	expected	disappear	obj_rel	The farmers that the authors alienate disappear	6
971	5	486	unexpected	disappoint	obj_rel	The farmers that the authors alienate disappoints	6
972	5	486	expected	disappoint	obj_rel	The farmers that the authors alienate disappoint	6
973	5	487	unexpected	disarm	obj_rel	The farmers that the authors alienate disarms	6
974	5	487	expected	disarm	obj_rel	The farmers that the authors alienate disarm	6
975	5	488	unexpected	disassemble	obj_rel	The farmers that the authors alienate disassembles	6
976	5	488	expected	disassemble	obj_rel	The farmers that the authors alienate disassemble	6
977	5	489	unexpected	disassociate	obj_rel	The farmers that the authors alienate disassociates	6
978	5	489	expected	disassociate	obj_rel	The farmers that the authors alienate disassociate	6
979	5	490	unexpected	disband	obj_rel	The farmers that the authors alienate disbands	6
980	5	490	expected	disband	obj_rel	The farmers that the authors alienate disband	6
981	6	491	unexpected	discard	obj_rel	The senators that the consultant thrashes discards	6
982	6	491	expected	discard	obj_rel	The senators that the consultant thrashes discard	6
983	6	492	unexpected	discern	obj_rel	The senators that the consultant thrashes discerns	6
984	6	492	expected	discern	obj_rel	The senators that the consultant thrashes discern	6
985	6	493	unexpected	disclose	obj_rel	The senators that the consultant thrashes discloses	6
986	6	493	expected	disclose	obj_rel	The senators that the consultant thrashes disclose	6
987	6	494	unexpected	discomfit	obj_rel	The senators that the consultant thrashes discomfits	6
988	6	494	expected	discomfit	obj_rel	The senators that the consultant thrashes discomfit	6
989	6	495	unexpected	disconnect	obj_rel	The senators that the consultant thrashes disconnects	6
990	6	495	expected	disconnect	obj_rel	The senators that the consultant thrashes disconnect	6
991	6	496	unexpected	discontinue	obj_rel	The senators that the consultant thrashes discontinues	6
992	6	496	expected	discontinue	obj_rel	The senators that the consultant thrashes discontinue	6
993	6	497	unexpected	discount	obj_rel	The senators that the consultant thrashes discounts	6
994	6	497	expected	discount	obj_rel	The senators that the consultant thrashes discount	6
995	6	498	unexpected	discourage	obj_rel	The senators that the consultant thrashes discourages	6
996	6	498	expected	discourage	obj_rel	The senators that the consultant thrashes discourage	6
997	6	499	unexpected	discover	obj_rel	The senators that the consultant thrashes discovers	6
998	6	499	expected	discover	obj_rel	The senators that the consultant thrashes discover	6
999	6	500	unexpected	discredit	obj_rel	The senators that the consultant thrashes discredits	6
1000	6	500	expected	discredit	obj_rel	The senators that the consultant thrashes discredit	6
1001	6	501	unexpected	discuss	obj_rel	The senators that the consultant thrashes discusses	6
1002	6	501	expected	discuss	obj_rel	The senators that the consultant thrashes discuss	6
1003	6	502	unexpected	disdain	obj_rel	The senators that the consultant thrashes disdains	6
1004	6	502	expected	disdain	obj_rel	The senators that the consultant thrashes disdain	6
1005	6	503	unexpected	disengage	obj_rel	The senators that the consultant thrashes disengages	6
1006	6	503	expected	disengage	obj_rel	The senators that the consultant thrashes disengage	6
1007	6	504	unexpected	disguise	obj_rel	The senators that the consultant thrashes disguises	6
1008	6	504	expected	disguise	obj_rel	The senators that the consultant thrashes disguise	6
1009	6	505	unexpected	dish	obj_rel	The senators that the consultant thrashes dishes	6
1010	6	505	expected	dish	obj_rel	The senators that the consultant thrashes dish	6
1011	6	506	unexpected	dislike	obj_rel	The senators that the consultant thrashes dislikes	6
1012	6	506	expected	dislike	obj_rel	The senators that the consultant thrashes dislike	6
1013	6	507	unexpected	dismantle	obj_rel	The senators that the consultant thrashes dismantles	6
1014	6	507	expected	dismantle	obj_rel	The senators that the consultant thrashes dismantle	6
1015	6	508	unexpected	dismember	obj_rel	The senators that the consultant thrashes dismembers	6
1016	6	508	expected	dismember	obj_rel	The senators that the consultant thrashes dismember	6
1017	6	509	unexpected	dismiss	obj_rel	The senators that the consultant thrashes dismisses	6
1018	6	509	expected	dismiss	obj_rel	The senators that the consultant thrashes dismiss	6
1019	6	510	unexpected	disobey	obj_rel	The senators that the consultant thrashes disobeys	6
1020	6	510	expected	disobey	obj_rel	The senators that the consultant thrashes disobey	6
1021	6	511	unexpected	disparage	obj_rel	The senators that the consultant thrashes disparages	6
1022	6	511	expected	disparage	obj_rel	The senators that the consultant thrashes disparage	6
1023	6	512	unexpected	dispatch	obj_rel	The senators that the consultant thrashes dispatches	6
1024	6	512	expected	dispatch	obj_rel	The senators that the consultant thrashes dispatch	6
1025	6	513	unexpected	dispel	obj_rel	The senators that the consultant thrashes dispels	6
1026	6	513	expected	dispel	obj_rel	The senators that the consultant thrashes dispel	6
1027	6	514	unexpected	dispense	obj_rel	The senators that the consultant thrashes dispenses	6
1028	6	514	expected	dispense	obj_rel	The senators that the consultant thrashes dispense	6
1029	6	515	unexpected	displace	obj_rel	The senators that the consultant thrashes displaces	6
1030	6	515	expected	displace	obj_rel	The senators that the consultant thrashes displace	6
1031	6	516	unexpected	display	obj_rel	The senators that the consultant thrashes displays	6
1032	6	516	expected	display	obj_rel	The senators that the consultant thrashes display	6
1033	6	517	unexpected	dispose	obj_rel	The senators that the consultant thrashes disposes	6
1034	6	517	expected	dispose	obj_rel	The senators that the consultant thrashes dispose	6
1035	6	518	unexpected	disprove	obj_rel	The senators that the consultant thrashes disproves	6
1036	6	518	expected	disprove	obj_rel	The senators that the consultant thrashes disprove	6
1037	6	519	unexpected	dispute	obj_rel	The senators that the consultant thrashes disputes	6
1038	6	519	expected	dispute	obj_rel	The senators that the consultant thrashes dispute	6
1039	6	520	unexpected	disqualify	obj_rel	The senators that the consultant thrashes disqualifies	6
1040	6	520	expected	disqualify	obj_rel	The senators that the consultant thrashes disqualify	6
1041	6	521	unexpected	disregard	obj_rel	The senators that the consultant thrashes disregards	6
1042	6	521	expected	disregard	obj_rel	The senators that the consultant thrashes disregard	6
1043	6	522	unexpected	disrupt	obj_rel	The senators that the consultant thrashes disrupts	6
1044	6	522	expected	disrupt	obj_rel	The senators that the consultant thrashes disrupt	6
1045	6	523	unexpected	dissipate	obj_rel	The senators that the consultant thrashes dissipates	6
1046	6	523	expected	dissipate	obj_rel	The senators that the consultant thrashes dissipate	6
1047	6	524	unexpected	dissociate	obj_rel	The senators that the consultant thrashes dissociates	6
1048	6	524	expected	dissociate	obj_rel	The senators that the consultant thrashes dissociate	6
1049	6	525	unexpected	dissolve	obj_rel	The senators that the consultant thrashes dissolves	6
1050	6	525	expected	dissolve	obj_rel	The senators that the consultant thrashes dissolve	6
1051	6	526	unexpected	dissuade	obj_rel	The senators that the consultant thrashes dissuades	6
1052	6	526	expected	dissuade	obj_rel	The senators that the consultant thrashes dissuade	6
1053	6	527	unexpected	distance	obj_rel	The senators that the consultant thrashes distances	6
1054	6	527	expected	distance	obj_rel	The senators that the consultant thrashes distance	6
1055	6	528	unexpected	distinguish	obj_rel	The senators that the consultant thrashes distinguishes	6
1056	6	528	expected	distinguish	obj_rel	The senators that the consultant thrashes distinguish	6
1057	6	529	unexpected	distort	obj_rel	The senators that the consultant thrashes distorts	6
1058	6	529	expected	distort	obj_rel	The senators that the consultant thrashes distort	6
1059	6	530	unexpected	distract	obj_rel	The senators that the consultant thrashes distracts	6
1060	6	530	expected	distract	obj_rel	The senators that the consultant thrashes distract	6
1061	6	531	unexpected	distribute	obj_rel	The senators that the consultant thrashes distributes	6
1062	6	531	expected	distribute	obj_rel	The senators that the consultant thrashes distribute	6
1063	6	532	unexpected	disturb	obj_rel	The senators that the consultant thrashes disturbs	6
1064	6	532	expected	disturb	obj_rel	The senators that the consultant thrashes disturb	6
1065	6	533	unexpected	diverge	obj_rel	The senators that the consultant thrashes diverges	6
1066	6	533	expected	diverge	obj_rel	The senators that the consultant thrashes diverge	6
1067	6	534	unexpected	diversify	obj_rel	The senators that the consultant thrashes diversifies	6
1068	6	534	expected	diversify	obj_rel	The senators that the consultant thrashes diversify	6
1069	6	535	unexpected	divert	obj_rel	The senators that the consultant thrashes diverts	6
1070	6	535	expected	divert	obj_rel	The senators that the consultant thrashes divert	6
1071	6	536	unexpected	divest	obj_rel	The senators that the consultant thrashes divests	6
1072	6	536	expected	divest	obj_rel	The senators that the consultant thrashes divest	6
1073	6	537	unexpected	divide	obj_rel	The senators that the consultant thrashes divides	6
1074	6	537	expected	divide	obj_rel	The senators that the consultant thrashes divide	6
1075	6	538	unexpected	doctor	obj_rel	The senators that the consultant thrashes doctors	6
1076	6	538	expected	doctor	obj_rel	The senators that the consultant thrashes doctor	6
1077	6	539	unexpected	document	obj_rel	The senators that the consultant thrashes documents	6
1078	6	539	expected	document	obj_rel	The senators that the consultant thrashes document	6
1079	6	540	unexpected	dole	obj_rel	The senators that the consultant thrashes doles	6
1080	6	540	expected	dole	obj_rel	The senators that the consultant thrashes dole	6
1081	6	541	unexpected	dominate	obj_rel	The senators that the consultant thrashes dominates	6
1082	6	541	expected	dominate	obj_rel	The senators that the consultant thrashes dominate	6
1083	6	542	unexpected	donate	obj_rel	The senators that the consultant thrashes donates	6
1084	6	542	expected	donate	obj_rel	The senators that the consultant thrashes donate	6
1085	6	543	unexpected	don	obj_rel	The senators that the consultant thrashes dons	6
1086	6	543	expected	don	obj_rel	The senators that the consultant thrashes don	6
1087	6	544	unexpected	double	obj_rel	The senators that the consultant thrashes doubles	6
1088	6	544	expected	double	obj_rel	The senators that the consultant thrashes double	6
1089	6	545	unexpected	doubt	obj_rel	The senators that the consultant thrashes doubts	6
1090	6	545	expected	doubt	obj_rel	The senators that the consultant thrashes doubt	6
1091	6	546	unexpected	do	obj_rel	The senators that the consultant thrashes does	6
1092	6	546	expected	do	obj_rel	The senators that the consultant thrashes do	6
1093	6	547	unexpected	downsize	obj_rel	The senators that the consultant thrashes downsizes	6
1094	6	547	expected	downsize	obj_rel	The senators that the consultant thrashes downsize	6
1095	6	548	unexpected	draft	obj_rel	The senators that the consultant thrashes drafts	6
1096	6	548	expected	draft	obj_rel	The senators that the consultant thrashes draft	6
1097	6	549	unexpected	drag	obj_rel	The senators that the consultant thrashes drags	6
1098	6	549	expected	drag	obj_rel	The senators that the consultant thrashes drag	6
1099	6	550	unexpected	drain	obj_rel	The senators that the consultant thrashes drains	6
1100	6	550	expected	drain	obj_rel	The senators that the consultant thrashes drain	6
1101	6	551	unexpected	drape	obj_rel	The senators that the consultant thrashes drapes	6
1102	6	551	expected	drape	obj_rel	The senators that the consultant thrashes drape	6
1103	6	552	unexpected	draw	obj_rel	The senators that the consultant thrashes draws	6
1104	6	552	expected	draw	obj_rel	The senators that the consultant thrashes draw	6
1105	6	553	unexpected	dream	obj_rel	The senators that the consultant thrashes dreams	6
1106	6	553	expected	dream	obj_rel	The senators that the consultant thrashes dream	6
1107	6	554	unexpected	dress	obj_rel	The senators that the consultant thrashes dresses	6
1108	6	554	expected	dress	obj_rel	The senators that the consultant thrashes dress	6
1109	6	555	unexpected	drift	obj_rel	The senators that the consultant thrashes drifts	6
1110	6	555	expected	drift	obj_rel	The senators that the consultant thrashes drift	6
1111	6	556	unexpected	drill	obj_rel	The senators that the consultant thrashes drills	6
1112	6	556	expected	drill	obj_rel	The senators that the consultant thrashes drill	6
1113	6	557	unexpected	drink	obj_rel	The senators that the consultant thrashes drinks	6
1114	6	557	expected	drink	obj_rel	The senators that the consultant thrashes drink	6
1115	6	558	unexpected	drive	obj_rel	The senators that the consultant thrashes drives	6
1116	6	558	expected	drive	obj_rel	The senators that the consultant thrashes drive	6
1117	6	559	unexpected	drop	obj_rel	The senators that the consultant thrashes drops	6
1118	6	559	expected	drop	obj_rel	The senators that the consultant thrashes drop	6
1119	6	560	unexpected	drown	obj_rel	The senators that the consultant thrashes drowns	6
1120	6	560	expected	drown	obj_rel	The senators that the consultant thrashes drown	6
1121	6	561	unexpected	drum	obj_rel	The senators that the consultant thrashes drums	6
1122	6	561	expected	drum	obj_rel	The senators that the consultant thrashes drum	6
1123	6	562	unexpected	dry	obj_rel	The senators that the consultant thrashes dries	6
1124	6	562	expected	dry	obj_rel	The senators that the consultant thrashes dry	6
1125	6	563	unexpected	dump	obj_rel	The senators that the consultant thrashes dumps	6
1126	6	563	expected	dump	obj_rel	The senators that the consultant thrashes dump	6
1127	6	564	unexpected	duplicate	obj_rel	The senators that the consultant thrashes duplicates	6
1128	6	564	expected	duplicate	obj_rel	The senators that the consultant thrashes duplicate	6
1129	6	565	unexpected	dwarf	obj_rel	The senators that the consultant thrashes dwarfs	6
1130	6	565	expected	dwarf	obj_rel	The senators that the consultant thrashes dwarf	6
1131	6	566	unexpected	earmark	obj_rel	The senators that the consultant thrashes earmarks	6
1132	6	566	expected	earmark	obj_rel	The senators that the consultant thrashes earmark	6
1133	6	567	unexpected	earn	obj_rel	The senators that the consultant thrashes earns	6
1134	6	567	expected	earn	obj_rel	The senators that the consultant thrashes earn	6
1135	6	568	unexpected	ease	obj_rel	The senators that the consultant thrashes eases	6
1136	6	568	expected	ease	obj_rel	The senators that the consultant thrashes ease	6
1137	6	569	unexpected	eat	obj_rel	The senators that the consultant thrashes eats	6
1138	6	569	expected	eat	obj_rel	The senators that the consultant thrashes eat	6
1139	6	570	unexpected	eavesdrop	obj_rel	The senators that the consultant thrashes eavesdrops	6
1140	6	570	expected	eavesdrop	obj_rel	The senators that the consultant thrashes eavesdrop	6
1141	6	571	unexpected	ebb	obj_rel	The senators that the consultant thrashes ebbs	6
1142	6	571	expected	ebb	obj_rel	The senators that the consultant thrashes ebb	6
1143	6	572	unexpected	echo	obj_rel	The senators that the consultant thrashes echoes	6
1144	6	572	expected	echo	obj_rel	The senators that the consultant thrashes echo	6
1145	6	573	unexpected	eclipse	obj_rel	The senators that the consultant thrashes eclipses	6
1146	6	573	expected	eclipse	obj_rel	The senators that the consultant thrashes eclipse	6
1147	6	574	unexpected	economize	obj_rel	The senators that the consultant thrashes economizes	6
1148	6	574	expected	economize	obj_rel	The senators that the consultant thrashes economize	6
1149	6	575	unexpected	edge	obj_rel	The senators that the consultant thrashes edges	6
1150	6	575	expected	edge	obj_rel	The senators that the consultant thrashes edge	6
1151	6	576	unexpected	edit	obj_rel	The senators that the consultant thrashes edits	6
1152	6	576	expected	edit	obj_rel	The senators that the consultant thrashes edit	6
1153	6	577	unexpected	educate	obj_rel	The senators that the consultant thrashes educates	6
1154	6	577	expected	educate	obj_rel	The senators that the consultant thrashes educate	6
1155	6	578	unexpected	effect	obj_rel	The senators that the consultant thrashes effects	6
1156	6	578	expected	effect	obj_rel	The senators that the consultant thrashes effect	6
1157	6	579	unexpected	elaborate	obj_rel	The senators that the consultant thrashes elaborates	6
1158	6	579	expected	elaborate	obj_rel	The senators that the consultant thrashes elaborate	6
1159	6	580	unexpected	elect	obj_rel	The senators that the consultant thrashes elects	6
1160	6	580	expected	elect	obj_rel	The senators that the consultant thrashes elect	6
1161	6	581	unexpected	eliminate	obj_rel	The senators that the consultant thrashes eliminates	6
1162	6	581	expected	eliminate	obj_rel	The senators that the consultant thrashes eliminate	6
1163	6	582	unexpected	elongate	obj_rel	The senators that the consultant thrashes elongates	6
1164	6	582	expected	elongate	obj_rel	The senators that the consultant thrashes elongate	6
1165	6	583	unexpected	emasculate	obj_rel	The senators that the consultant thrashes emasculates	6
1166	6	583	expected	emasculate	obj_rel	The senators that the consultant thrashes emasculate	6
1167	6	584	unexpected	embark	obj_rel	The senators that the consultant thrashes embarks	6
1168	6	584	expected	embark	obj_rel	The senators that the consultant thrashes embark	6
1169	6	585	unexpected	embarrass	obj_rel	The senators that the consultant thrashes embarrasses	6
1170	6	585	expected	embarrass	obj_rel	The senators that the consultant thrashes embarrass	6
1171	6	586	unexpected	embellish	obj_rel	The senators that the consultant thrashes embellishes	6
1172	6	586	expected	embellish	obj_rel	The senators that the consultant thrashes embellish	6
1173	6	587	unexpected	embrace	obj_rel	The senators that the consultant thrashes embraces	6
1174	6	587	expected	embrace	obj_rel	The senators that the consultant thrashes embrace	6
1175	6	588	unexpected	emerge	obj_rel	The senators that the consultant thrashes emerges	6
1176	6	588	expected	emerge	obj_rel	The senators that the consultant thrashes emerge	6
1177	7	589	unexpected	emote	obj_rel	The senator that the consultant frets emote	6
1178	7	589	expected	emote	obj_rel	The senator that the consultant frets emotes	6
1179	7	590	unexpected	empathize	obj_rel	The senator that the consultant frets empathize	6
1180	7	590	expected	empathize	obj_rel	The senator that the consultant frets empathizes	6
1181	7	591	unexpected	emphasize	obj_rel	The senator that the consultant frets emphasize	6
1182	7	591	expected	emphasize	obj_rel	The senator that the consultant frets emphasizes	6
