token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
Ġerupt	1263	 erupts	5	gpt2	gpt2	False	1.2223549106238352e-07	22.96383285522461
s	1263	 erupts	5	gpt2	gpt2	False	0.008290369994938374	6.9143476486206055
The	1264	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1264	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1264	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1264	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1264	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġerupt	1264	 erupt	5	gpt2	gpt2	False	1.2223549106238352e-07	22.96383285522461
The	1265	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1265	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1265	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1265	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1265	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġescal	1265	 escalates	5	gpt2	gpt2	False	1.0151354423726389e-08	26.553752899169922
ates	1265	 escalates	5	gpt2	gpt2	False	0.8631507158279419	0.21231558918952942
The	1266	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1266	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1266	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1266	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1266	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġescalate	1266	 escalate	5	gpt2	gpt2	False	3.3698839274620696e-07	21.500797271728516
The	1267	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1267	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1267	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1267	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1267	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġescapes	1267	 escapes	5	gpt2	gpt2	False	1.9377175419776904e-07	22.29913902282715
The	1268	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1268	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1268	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1268	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1268	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġescape	1268	 escape	5	gpt2	gpt2	False	2.1211981220403686e-05	15.524761199951172
The	1269	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1269	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1269	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1269	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1269	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġestablishes	1269	 establishes	5	gpt2	gpt2	False	2.795203215555375e-07	21.770544052124023
The	1270	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1270	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1270	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1270	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1270	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġestablish	1270	 establish	5	gpt2	gpt2	False	2.3866745323175564e-05	15.35463809967041
The	1271	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1271	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1271	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1271	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1271	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġestimates	1271	 estimates	5	gpt2	gpt2	False	1.3981702068122104e-05	16.126100540161133
The	1272	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1272	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1272	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1272	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1272	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġestimate	1272	 estimate	5	gpt2	gpt2	False	0.0002805301919579506	11.799556732177734
The	1273	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1273	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1273	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1273	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1273	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġev	1273	 evades	5	gpt2	gpt2	False	1.4109112271398772e-05	16.113012313842773
ades	1273	 evades	5	gpt2	gpt2	False	0.0007290604407899082	10.421673774719238
The	1274	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1274	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1274	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1274	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1274	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġevade	1274	 evade	5	gpt2	gpt2	False	2.6193986286671134e-06	18.542333602905273
The	1275	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1275	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1275	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1275	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1275	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġevaluates	1275	 evaluates	5	gpt2	gpt2	False	5.982423090244993e-08	23.994693756103516
The	1276	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1276	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1276	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1276	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1276	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġevaluate	1276	 evaluate	5	gpt2	gpt2	False	2.477973112036125e-06	18.622407913208008
The	1277	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1277	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1277	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1277	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1277	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġevapor	1277	 evaporates	5	gpt2	gpt2	False	9.39213123274385e-07	20.022043228149414
ates	1277	 evaporates	5	gpt2	gpt2	False	0.0022466336376965046	8.798019409179688
The	1278	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1278	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1278	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1278	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1278	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġevapor	1278	 evaporate	5	gpt2	gpt2	False	9.39213123274385e-07	20.022043228149414
ate	1278	 evaporate	5	gpt2	gpt2	False	0.14741219580173492	2.7620720863342285
The	1279	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1279	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1279	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1279	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1279	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġeven	1279	 evens	5	gpt2	gpt2	False	0.00024726500851102173	11.981654167175293
s	1279	 evens	5	gpt2	gpt2	False	1.8152119082515128e-05	15.749502182006836
The	1280	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1280	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1280	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1280	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1280	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġeven	1280	 even	5	gpt2	gpt2	False	0.00024726500851102173	11.981654167175293
The	1281	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1281	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1281	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1281	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1281	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġevolves	1281	 evolves	5	gpt2	gpt2	False	1.0125441818331637e-08	26.55743980407715
The	1282	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1282	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1282	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1282	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1282	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġevolve	1282	 evolve	5	gpt2	gpt2	False	2.124363390976214e-06	18.84453773498535
The	1283	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1283	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1283	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1283	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1283	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexacerb	1283	 exacerbates	5	gpt2	gpt2	False	7.026281991784344e-07	20.44073486328125
ates	1283	 exacerbates	5	gpt2	gpt2	False	0.10619048029184341	3.235273599624634
The	1284	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1284	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1284	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1284	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1284	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexacerbate	1284	 exacerbate	5	gpt2	gpt2	False	2.8867405035271076e-06	18.40212631225586
The	1285	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1285	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1285	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1285	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1285	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexagger	1285	 exaggerates	5	gpt2	gpt2	False	1.772665564203635e-05	15.783720016479492
ates	1285	 exaggerates	5	gpt2	gpt2	False	0.005134472623467445	7.605567932128906
The	1286	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1286	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1286	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1286	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1286	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexagger	1286	 exaggerate	5	gpt2	gpt2	False	1.772665564203635e-05	15.783720016479492
ate	1286	 exaggerate	5	gpt2	gpt2	False	0.9719844460487366	0.04099482297897339
The	1287	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1287	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1287	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1287	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1287	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexamines	1287	 examines	5	gpt2	gpt2	False	2.919619532804063e-07	21.70771598815918
The	1288	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1288	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1288	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1288	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1288	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexamine	1288	 examine	5	gpt2	gpt2	False	5.851341938978294e-06	17.382801055908203
The	1289	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1289	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1289	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1289	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1289	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexceeds	1289	 exceeds	5	gpt2	gpt2	False	1.2073952859736892e-07	22.981597900390625
The	1290	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1290	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1290	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1290	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1290	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexceed	1290	 exceed	5	gpt2	gpt2	False	6.857947482785676e-06	17.153791427612305
The	1291	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1291	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1291	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1291	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1291	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexcept	1291	 excepts	5	gpt2	gpt2	False	2.359722884648363e-06	18.692951202392578
s	1291	 excepts	5	gpt2	gpt2	False	0.0033995455596596003	8.20044231414795
The	1292	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1292	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1292	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1292	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1292	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexcept	1292	 except	5	gpt2	gpt2	False	2.359722884648363e-06	18.692951202392578
The	1293	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1293	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1293	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1293	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1293	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexchanges	1293	 exchanges	5	gpt2	gpt2	False	2.104970917571336e-06	18.857769012451172
The	1294	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1294	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1294	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1294	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1294	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexchange	1294	 exchange	5	gpt2	gpt2	False	3.520958125591278e-05	14.793672561645508
The	1295	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1295	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1295	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1295	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1295	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexcludes	1295	 excludes	5	gpt2	gpt2	False	2.5538142267578223e-07	21.900842666625977
The	1296	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1296	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1296	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1296	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1296	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexclude	1296	 exclude	5	gpt2	gpt2	False	3.57368935510749e-06	18.094154357910156
The	1297	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1297	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1297	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1297	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1297	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexc	1297	 excorciates	5	gpt2	gpt2	False	4.395981250127079e-06	17.79538345336914
or	1297	 excorciates	5	gpt2	gpt2	False	0.02770659327507019	5.173626899719238
ci	1297	 excorciates	5	gpt2	gpt2	False	1.7138378325398662e-06	19.154338836669922
ates	1297	 excorciates	5	gpt2	gpt2	False	0.004953376483172178	7.657371997833252
The	1298	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1298	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1298	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1298	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1298	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexc	1298	 excorciate	5	gpt2	gpt2	False	4.395981250127079e-06	17.79538345336914
or	1298	 excorciate	5	gpt2	gpt2	False	0.02770659327507019	5.173626899719238
ci	1298	 excorciate	5	gpt2	gpt2	False	1.7138378325398662e-06	19.154338836669922
ate	1298	 excorciate	5	gpt2	gpt2	False	0.7269253730773926	0.46012088656425476
The	1299	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1299	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1299	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1299	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1299	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexcuses	1299	 excuses	5	gpt2	gpt2	False	4.496895300576398e-08	24.406496047973633
The	1300	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1300	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1300	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1300	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1300	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexcuse	1300	 excuse	5	gpt2	gpt2	False	2.0185473204037407e-06	18.918251037597656
The	1301	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1301	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1301	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1301	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1301	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexecutes	1301	 executes	5	gpt2	gpt2	False	4.407764464531283e-08	24.43537712097168
The	1302	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1302	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1302	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1302	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1302	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexecute	1302	 execute	5	gpt2	gpt2	False	2.0582654087775154e-06	18.890138626098633
The	1303	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1303	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1303	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1303	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1303	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexempt	1303	 exempts	5	gpt2	gpt2	False	2.943249683085014e-06	18.37415885925293
s	1303	 exempts	5	gpt2	gpt2	False	0.004385197535157204	7.833142280578613
The	1304	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1304	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1304	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1304	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1304	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexempt	1304	 exempt	5	gpt2	gpt2	False	2.943249683085014e-06	18.37415885925293
The	1305	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1305	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1305	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1305	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1305	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexercises	1305	 exercises	5	gpt2	gpt2	False	5.809636149933795e-07	20.715049743652344
The	1306	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1306	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1306	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1306	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1306	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexercise	1306	 exercise	5	gpt2	gpt2	False	1.934853571583517e-05	15.657416343688965
The	1307	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1307	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1307	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1307	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1307	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexhaust	1307	 exhausts	5	gpt2	gpt2	False	6.290059104685497e-07	20.60042381286621
s	1307	 exhausts	5	gpt2	gpt2	False	0.004717437084764242	7.727780818939209
The	1308	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1308	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1308	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1308	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1308	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexhaust	1308	 exhaust	5	gpt2	gpt2	False	6.290059104685497e-07	20.60042381286621
The	1309	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1309	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1309	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1309	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1309	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexhibits	1309	 exhibits	5	gpt2	gpt2	False	2.2278162248312583e-07	22.09786605834961
The	1310	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1310	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1310	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1310	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1310	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexhibit	1310	 exhibit	5	gpt2	gpt2	False	2.0636360204662196e-05	15.564452171325684
The	1311	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1311	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1311	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1311	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1311	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexists	1311	 exists	5	gpt2	gpt2	False	1.1282359224651373e-07	23.07942771911621
The	1312	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1312	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1312	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1312	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1312	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexist	1312	 exist	5	gpt2	gpt2	False	1.9163135220878758e-05	15.671306610107422
The	1313	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1313	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1313	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1313	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
Ġfarmers	1313	 farmers	4	gpt2	gpt2	False	2.64960945060011e-05	15.20386028289795
Ġexits	1313	 exits	5	gpt2	gpt2	False	3.6597175068209253e-08	24.703693389892578
The	1314	The	0	gpt2	gpt2	False	1.0	0.0
Ġauthors	1314	 authors	1	gpt2	gpt2	False	0.00010476211173227057	13.220595359802246
Ġsay	1314	 say	2	gpt2	gpt2	False	0.03720146790146828	4.7484965324401855
Ġthe	1314	 the	3	gpt2	gpt2	False	0.1755121499300003	2.510357141494751
