	model	sentid	pairid	contextid	lemma	condition	comparison	sentence	probsum	probmean	surpsum	surpmean
1132	gpt2	1133	567	6	earn	obj_rel_no_that	unexpected	The teachers the pilots collaborate earns	3.1690944979345665e-08	3.1690944979345665e-08	24.911354064941406	24.911354064941406
1133	gpt2	1134	567	6	earn	obj_rel_no_that	expected	The teachers the pilots collaborate earn	5.707164518753416e-07	5.707164518753416e-07	20.74072265625	20.74072265625
1134	gpt2	1135	568	6	ease	obj_rel_no_that	unexpected	The teachers the pilots collaborate eases	0.0040897744249832335	0.0040897744249832335	12.466390609741211	12.466390609741211
1135	gpt2	1136	568	6	ease	obj_rel_no_that	expected	The teachers the pilots collaborate ease	3.964382528920396e-07	3.964382528920396e-07	21.266401290893555	21.266401290893555
1136	gpt2	1137	569	6	eat	obj_rel_no_that	unexpected	The teachers the pilots collaborate eats	7.361310228048978e-09	7.361310228048978e-09	27.01738929748535	27.01738929748535
1137	gpt2	1138	569	6	eat	obj_rel_no_that	expected	The teachers the pilots collaborate eat	6.655878337369359e-07	6.655878337369359e-07	20.51886749267578	20.51886749267578
1138	gpt2	1139	570	6	eavesdrop	obj_rel_no_that	unexpected	The teachers the pilots collaborate eavesdrops	0.006953707171198695	0.006953707171198695	16.39176082611084	16.39176082611084
1139	gpt2	1140	570	6	eavesdrop	obj_rel_no_that	expected	The teachers the pilots collaborate eavesdrop	0.43726021537702975	0.43726021537702975	13.404477298259735	13.404477298259735
1140	gpt2	1141	571	6	ebb	obj_rel_no_that	unexpected	The teachers the pilots collaborate ebbs	0.28986853450133176	0.28986853450133176	14.925974726676943	14.925974726676943
1141	gpt2	1142	571	6	ebb	obj_rel_no_that	expected	The teachers the pilots collaborate ebb	0.003997059865696383	0.003997059865696383	12.48293948173523	12.48293948173523
1142	gpt2	1143	572	6	echo	obj_rel_no_that	unexpected	The teachers the pilots collaborate echoes	1.7602026503027444e-09	1.7602026503027444e-09	29.08161163330078	29.08161163330078
1143	gpt2	1144	572	6	echo	obj_rel_no_that	expected	The teachers the pilots collaborate echo	4.63640432712964e-08	4.63640432712964e-08	24.36241912841797	24.36241912841797
1144	gpt2	1145	573	6	eclipse	obj_rel_no_that	unexpected	The teachers the pilots collaborate eclipses	0.12055309931756938	0.12055309931756938	15.733551979064941	15.733551979064941
1145	gpt2	1146	573	6	eclipse	obj_rel_no_that	expected	The teachers the pilots collaborate eclipse	8.657177752446897e-10	8.657177752446897e-10	30.10538482666016	30.10538482666016
1146	gpt2	1147	574	6	economize	obj_rel_no_that	unexpected	The teachers the pilots collaborate economizes	0.04181119876146763	0.04181119876146763	16.43158495426178	16.43158495426178
1147	gpt2	1148	574	6	economize	obj_rel_no_that	expected	The teachers the pilots collaborate economize	0.16365514772177192	0.16365514772177192	15.447236120700836	15.447236120700836
1148	gpt2	1149	575	6	edge	obj_rel_no_that	unexpected	The teachers the pilots collaborate edges	1.1741462024872362e-08	1.1741462024872362e-08	26.343812942504883	26.343812942504883
1149	gpt2	1150	575	6	edge	obj_rel_no_that	expected	The teachers the pilots collaborate edge	1.255343988759705e-07	1.255343988759705e-07	22.925413131713867	22.925413131713867
1150	gpt2	1151	576	6	edit	obj_rel_no_that	unexpected	The teachers the pilots collaborate edits	1.7503005267371918e-08	1.7503005267371918e-08	25.767822265625	25.767822265625
1151	gpt2	1152	576	6	edit	obj_rel_no_that	expected	The teachers the pilots collaborate edit	2.985608773542481e-07	2.985608773542481e-07	21.675472259521484	21.675472259521484
1152	gpt2	1153	577	6	educate	obj_rel_no_that	unexpected	The teachers the pilots collaborate educates	0.17705328853756647	0.17705328853756647	15.26379531621933	15.26379531621933
1153	gpt2	1154	577	6	educate	obj_rel_no_that	expected	The teachers the pilots collaborate educate	1.062069188151327e-07	1.062069188151327e-07	23.16661834716797	23.16661834716797
1154	gpt2	1155	578	6	effect	obj_rel_no_that	unexpected	The teachers the pilots collaborate effects	7.769552468062103e-08	7.769552468062103e-08	23.61759376525879	23.61759376525879
1155	gpt2	1156	578	6	effect	obj_rel_no_that	expected	The teachers the pilots collaborate effect	2.5725188379510655e-07	2.5725188379510655e-07	21.89031410217285	21.89031410217285
1156	gpt2	1157	579	6	elaborate	obj_rel_no_that	unexpected	The teachers the pilots collaborate elaborates	0.023487324714755755	0.023487324714755755	14.984176874160767	14.984176874160767
1157	gpt2	1158	579	6	elaborate	obj_rel_no_that	expected	The teachers the pilots collaborate elaborate	2.2410437949815787e-08	2.2410437949815787e-08	25.411252975463867	25.411252975463867
1158	gpt2	1159	580	6	elect	obj_rel_no_that	unexpected	The teachers the pilots collaborate elects	0.018959679075699367	0.018959679075699367	13.454259634017946	13.454259634017946
1159	gpt2	1160	580	6	elect	obj_rel_no_that	expected	The teachers the pilots collaborate elect	2.0934864153332453e-07	2.0934864153332453e-07	22.187589645385746	22.187589645385746
1160	gpt2	1161	581	6	eliminate	obj_rel_no_that	unexpected	The teachers the pilots collaborate eliminates	1.7953244224599985e-08	1.7953244224599985e-08	25.73118019104004	25.73118019104004
1161	gpt2	1162	581	6	eliminate	obj_rel_no_that	expected	The teachers the pilots collaborate eliminate	2.717701761412173e-07	2.717701761412173e-07	21.81110954284668	21.81110954284668
1162	gpt2	1163	582	6	elongate	obj_rel_no_that	unexpected	The teachers the pilots collaborate elongates	0.008551099556314504	0.008551099556314504	18.480076551437378	18.480076551437378
1163	gpt2	1164	582	6	elongate	obj_rel_no_that	expected	The teachers the pilots collaborate elongate	0.3648218514721866	0.3648218514721866	15.772607415914536	15.772607415914536
1164	gpt2	1165	583	6	emasculate	obj_rel_no_that	unexpected	The teachers the pilots collaborate emasculates	0.22769812459130634	0.22769812459130634	8.254230301827192	8.254230301827192
1165	gpt2	1166	583	6	emasculate	obj_rel_no_that	expected	The teachers the pilots collaborate emasculate	0.44396121252332676	0.44396121252332676	6.927326340228319	6.927326340228319
1166	gpt2	1167	584	6	embark	obj_rel_no_that	unexpected	The teachers the pilots collaborate embarks	0.35868633393395477	0.35868633393395477	13.395835489034653	13.395835489034653
1167	gpt2	1168	584	6	embark	obj_rel_no_that	expected	The teachers the pilots collaborate embark	7.007701441352765e-08	7.007701441352765e-08	23.76648330688477	23.76648330688477
1168	gpt2	1169	585	6	embarrass	obj_rel_no_that	unexpected	The teachers the pilots collaborate embarrasses	0.0008723230461338885	0.0008723230461338885	18.70884084701538	18.70884084701538
1169	gpt2	1170	585	6	embarrass	obj_rel_no_that	expected	The teachers the pilots collaborate embarrass	3.1221156771010783e-09	3.1221156771010783e-09	28.25482940673828	28.25482940673828
1170	gpt2	1171	586	6	embellish	obj_rel_no_that	unexpected	The teachers the pilots collaborate embellishes	0.012918313869429847	0.012918313869429847	16.675296545028687	16.675296545028687
1171	gpt2	1172	586	6	embellish	obj_rel_no_that	expected	The teachers the pilots collaborate embellish	0.4494065958048833	0.4494065958048833	14.115030772984028	14.115030772984028
1172	gpt2	1173	587	6	embrace	obj_rel_no_that	unexpected	The teachers the pilots collaborate embraces	5.507186706665834e-09	5.507186706665834e-09	27.436037063598636	27.436037063598636
1173	gpt2	1174	587	6	embrace	obj_rel_no_that	expected	The teachers the pilots collaborate embrace	5.8756043586072344e-08	5.8756043586072344e-08	24.020687103271484	24.020687103271484
1174	gpt2	1175	588	6	emerge	obj_rel_no_that	unexpected	The teachers the pilots collaborate emerges	3.258273206796502e-09	3.258273206796502e-09	28.19324493408203	28.19324493408203
1175	gpt2	1176	588	6	emerge	obj_rel_no_that	expected	The teachers the pilots collaborate emerge	6.647526618053234e-08	6.647526618053234e-08	23.842607498168945	23.842607498168945
1176	gpt2	1177	589	7	emote	obj_rel_no_that	unexpected	The farmer the pilots cling emote	0.002409219397293314	0.002409219397293314	13.6781644821167	13.6781644821167
1177	gpt2	1178	589	7	emote	obj_rel_no_that	expected	The farmer the pilots cling emotes	0.01898442829652679	0.01898442829652679	13.504693746566772	13.504693746566772
1178	gpt2	1179	590	7	empathize	obj_rel_no_that	unexpected	The farmer the pilots cling empathize	0.008480123482514227	0.008480123482514227	16.854011058807373	16.854011058807373
1179	gpt2	1180	590	7	empathize	obj_rel_no_that	expected	The farmer the pilots cling empathizes	0.045238392665851924	0.045238392665851924	15.646315574645996	15.646315574645996
1180	gpt2	1181	591	7	emphasize	obj_rel_no_that	unexpected	The farmer the pilots cling emphasize	7.038897020805734e-09	7.038897020805734e-09	27.082002639770508	27.082002639770508
1181	gpt2	1182	591	7	emphasize	obj_rel_no_that	expected	The farmer the pilots cling emphasizes	2.6913975048614706e-08	2.6913975048614706e-08	25.147069931030277	25.147069931030277
1182	gpt2	1183	592	7	emphaticize	obj_rel_no_that	unexpected	The farmer the pilots cling emphaticize	0.2122974461567746	0.2122974461567746	16.325008034706116	16.325008034706116
1183	gpt2	1184	592	7	emphaticize	obj_rel_no_that	expected	The farmer the pilots cling emphaticizes	0.21229745398064592	0.21229745398064592	16.30254328250885	16.30254328250885
1184	gpt2	1185	593	7	employ	obj_rel_no_that	unexpected	The farmer the pilots cling employ	5.794881019483e-08	5.794881019483e-08	24.040645599365234	24.040645599365234
1185	gpt2	1186	593	7	employ	obj_rel_no_that	expected	The farmer the pilots cling employs	1.6238193012441116e-08	1.6238193012441116e-08	25.876033782958984	25.876033782958984
1186	gpt2	1187	594	7	empty	obj_rel_no_that	unexpected	The farmer the pilots cling empty	1.9595390767790377e-06	1.9595390767790377e-06	18.9610538482666	18.9610538482666
1187	gpt2	1188	594	7	empty	obj_rel_no_that	expected	The farmer the pilots cling empties	0.2689300723934167	0.2689300723934167	12.012657254934313	12.012657254934313
1188	gpt2	1189	595	7	emulate	obj_rel_no_that	unexpected	The farmer the pilots cling emulate	6.931249352248869e-09	6.931249352248869e-09	27.104236602783203	27.104236602783203
1189	gpt2	1190	595	7	emulate	obj_rel_no_that	expected	The farmer the pilots cling emulates	0.0006549363071712637	0.0006549363071712637	14.618218898773193	14.618218898773193
1190	gpt2	1191	596	7	enable	obj_rel_no_that	unexpected	The farmer the pilots cling enable	5.445300210737969e-09	5.445300210737969e-09	27.452341079711918	27.452341079711918
1191	gpt2	1192	596	7	enable	obj_rel_no_that	expected	The farmer the pilots cling enables	6.729363377644404e-08	6.729363377644404e-08	23.824954986572266	23.824954986572266
1192	gpt2	1193	597	7	enact	obj_rel_no_that	unexpected	The farmer the pilots cling enact	5.964635008126606e-09	5.964635008126606e-09	27.320919036865234	27.320919036865234
1193	gpt2	1194	597	7	enact	obj_rel_no_that	expected	The farmer the pilots cling enacts	2.2319775212054083e-05	2.2319775212054083e-05	16.770933628082275	16.770933628082275
1194	gpt2	1195	598	7	encapsulate	obj_rel_no_that	unexpected	The farmer the pilots cling encapsulate	0.004756388298035888	0.004756388298035888	15.83372163772583	15.83372163772583
1195	gpt2	1196	598	7	encapsulate	obj_rel_no_that	expected	The farmer the pilots cling encapsulates	0.013738903726251188	0.013738903726251188	15.06855583190918	15.06855583190918
1196	gpt2	1197	599	7	encompass	obj_rel_no_that	unexpected	The farmer the pilots cling encompass	2.7215116826795342e-09	2.7215116826795342e-09	28.452943801879883	28.452943801879883
1197	gpt2	1198	599	7	encompass	obj_rel_no_that	expected	The farmer the pilots cling encompasses	1.8891611830440524e-08	1.8891611830440524e-08	25.657678604125977	25.657678604125977
1198	gpt2	1199	600	7	encounter	obj_rel_no_that	unexpected	The farmer the pilots cling encounter	1.1046700620909179e-07	1.1046700620909179e-07	23.10988044738769	23.10988044738769
1199	gpt2	1200	600	7	encounter	obj_rel_no_that	expected	The farmer the pilots cling encounters	1.2075265942712576e-07	1.2075265942712576e-07	22.98144149780273	22.98144149780273
1200	gpt2	1201	601	7	encourage	obj_rel_no_that	unexpected	The farmer the pilots cling encourage	3.353026656327529e-08	3.353026656327529e-08	24.82995986938477	24.82995986938477
1201	gpt2	1202	601	7	encourage	obj_rel_no_that	expected	The farmer the pilots cling encourages	1.0400321315273688e-07	1.0400321315273688e-07	23.19686889648437	23.19686889648437
1202	gpt2	1203	602	7	endanger	obj_rel_no_that	unexpected	The farmer the pilots cling endanger	8.030765386024541e-09	8.030765386024541e-09	26.891815185546875	26.891815185546875
1203	gpt2	1204	602	7	endanger	obj_rel_no_that	expected	The farmer the pilots cling endangers	0.0001429849226041916	0.0001429849226041916	14.177940368652344	14.177940368652344
1204	gpt2	1205	603	7	endeavor	obj_rel_no_that	unexpected	The farmer the pilots cling endeavor	1.8573971249935541e-09	1.8573971249935541e-09	29.004070281982425	29.004070281982425
1205	gpt2	1206	603	7	endeavor	obj_rel_no_that	expected	The farmer the pilots cling endeavors	7.003672641836545e-10	7.003672641836545e-10	30.411169052124023	30.411169052124023
1206	gpt2	1207	604	7	endorse	obj_rel_no_that	unexpected	The farmer the pilots cling endorse	6.292896426174366e-09	6.292896426174366e-09	27.243629455566406	27.243629455566406
1207	gpt2	1208	604	7	endorse	obj_rel_no_that	expected	The farmer the pilots cling endorses	0.0003067939551328416	0.0003067939551328416	13.612604141235352	13.612604141235352
1208	gpt2	1209	605	7	endure	obj_rel_no_that	unexpected	The farmer the pilots cling endure	2.3868302889695773e-08	2.3868302889695773e-08	25.320327758789062	25.320327758789062
1209	gpt2	1210	605	7	endure	obj_rel_no_that	expected	The farmer the pilots cling endures	0.0025954005259336416	0.0025954005259336416	12.061232566833496	12.061232566833496
1210	gpt2	1211	606	7	end	obj_rel_no_that	unexpected	The farmer the pilots cling end	1.056975634128321e-05	1.056975634128321e-05	16.52969741821289	16.52969741821289
1211	gpt2	1212	606	7	end	obj_rel_no_that	expected	The farmer the pilots cling ends	2.609669309094897e-06	2.609669309094897e-06	18.547700881958008	18.547700881958008
1212	gpt2	1213	607	7	enforce	obj_rel_no_that	unexpected	The farmer the pilots cling enforce	2.87983574764894e-08	2.87983574764894e-08	25.0494384765625	25.0494384765625
1213	gpt2	1214	607	7	enforce	obj_rel_no_that	expected	The farmer the pilots cling enforces	2.039431126377167e-05	2.039431126377167e-05	16.8389949798584	16.8389949798584
1214	gpt2	1215	608	7	engage	obj_rel_no_that	unexpected	The farmer the pilots cling engage	1.2658094128426e-08	1.2658094128426e-08	26.23536491394043	26.23536491394043
1215	gpt2	1216	608	7	engage	obj_rel_no_that	expected	The farmer the pilots cling engages	9.046539517498786e-09	9.046539517498786e-09	26.719985961914062	26.719985961914062
1216	gpt2	1217	609	7	engineer	obj_rel_no_that	unexpected	The farmer the pilots cling engineer	1.1068333805042131e-08	1.1068333805042131e-08	26.42898750305176	26.42898750305176
1217	gpt2	1218	609	7	engineer	obj_rel_no_that	expected	The farmer the pilots cling engineers	8.638724402487696e-09	8.638724402487696e-09	26.786535263061523	26.786535263061523
1218	gpt2	1219	610	7	enhance	obj_rel_no_that	unexpected	The farmer the pilots cling enhance	6.537688612695547e-09	6.537688612695547e-09	27.18857192993164	27.18857192993164
1219	gpt2	1220	610	7	enhance	obj_rel_no_that	expected	The farmer the pilots cling enhances	1.9438576970287613e-08	1.9438576970287613e-08	25.61650276184082	25.61650276184082
1220	gpt2	1221	611	7	enjoin	obj_rel_no_that	unexpected	The farmer the pilots cling enjoin	0.00025024872809351257	0.00025024872809351257	14.99928617477417	14.99928617477417
1221	gpt2	1222	611	7	enjoin	obj_rel_no_that	expected	The farmer the pilots cling enjoins	0.3269302311008838	0.3269302311008838	9.98816570887963	9.98816570887963
1222	gpt2	1223	612	7	enjoy	obj_rel_no_that	unexpected	The farmer the pilots cling enjoy	2.0950962209553841e-07	2.0950962209553841e-07	22.186479568481445	22.186479568481445
1223	gpt2	1224	612	7	enjoy	obj_rel_no_that	expected	The farmer the pilots cling enjoys	1.475378184068177e-07	1.475378184068177e-07	22.69241142272949	22.69241142272949
1224	gpt2	1225	613	7	enlarge	obj_rel_no_that	unexpected	The farmer the pilots cling enlarge	1.1227329066443303e-09	1.1227329066443303e-09	29.730337142944336	29.730337142944336
1225	gpt2	1226	613	7	enlarge	obj_rel_no_that	expected	The farmer the pilots cling enlarges	0.10725134886749198	0.10725134886749198	14.82780373096466	14.82780373096466
1226	gpt2	1227	614	7	enlist	obj_rel_no_that	unexpected	The farmer the pilots cling enlist	2.0606623074570507e-09	2.0606623074570507e-09	28.85424423217773	28.85424423217773
1227	gpt2	1228	614	7	enlist	obj_rel_no_that	expected	The farmer the pilots cling enlists	1.7049404391400458e-05	1.7049404391400458e-05	16.975048065185547	16.975048065185547
1228	gpt2	1229	615	7	enroll	obj_rel_no_that	unexpected	The farmer the pilots cling enroll	4.753898164011616e-09	4.753898164011616e-09	27.64824104309082	27.64824104309082
1229	gpt2	1230	615	7	enroll	obj_rel_no_that	expected	The farmer the pilots cling enrolls	0.2778728926109426	0.2778728926109426	14.247872054576874	14.247872054576874
1230	gpt2	1231	616	7	ensue	obj_rel_no_that	unexpected	The farmer the pilots cling ensue	0.0032299308946903225	0.0032299308946903225	13.656316757202148	13.656316757202148
1231	gpt2	1232	616	7	ensue	obj_rel_no_that	expected	The farmer the pilots cling ensues	0.007025909740718772	0.007025909740718772	13.095669746398926	13.095669746398926
1232	gpt2	1233	617	7	ensure	obj_rel_no_that	unexpected	The farmer the pilots cling ensure	9.665805578151777e-08	9.665805578151777e-08	23.302534103393555	23.302534103393555
1233	gpt2	1234	617	7	ensure	obj_rel_no_that	expected	The farmer the pilots cling ensures	8.766839698637342e-08	8.766839698637342e-08	23.44336700439453	23.44336700439453
1234	gpt2	1235	618	7	entail	obj_rel_no_that	unexpected	The farmer the pilots cling entail	1.4226062550193321e-09	1.4226062550193321e-09	29.388816833496094	29.388816833496094
1235	gpt2	1236	618	7	entail	obj_rel_no_that	expected	The farmer the pilots cling entails	1.8698175452414038e-08	1.8698175452414038e-08	25.672527313232425	25.672527313232425
1236	gpt2	1237	619	7	enter	obj_rel_no_that	unexpected	The farmer the pilots cling enter	2.1008172979009032e-08	2.1008172979009032e-08	25.504474639892575	25.504474639892575
1237	gpt2	1238	619	7	enter	obj_rel_no_that	expected	The farmer the pilots cling enters	2.9421073577395876e-08	2.9421073577395876e-08	25.01857566833496	25.01857566833496
1238	gpt2	1239	620	7	entice	obj_rel_no_that	unexpected	The farmer the pilots cling entice	0.005145255096408578	0.005145255096408578	13.136353015899658	13.136353015899658
1239	gpt2	1240	620	7	entice	obj_rel_no_that	expected	The farmer the pilots cling entices	0.0014871033766894275	0.0014871033766894275	14.031928539276123	14.031928539276123
1240	gpt2	1241	621	7	entitle	obj_rel_no_that	unexpected	The farmer the pilots cling entitle	5.219662035926831e-09	5.219662035926831e-09	27.513397216796875	27.513397216796875
1241	gpt2	1242	621	7	entitle	obj_rel_no_that	expected	The farmer the pilots cling entitles	0.4391332613512531	0.4391332613512531	13.429451033473017	13.429451033473017
1242	gpt2	1243	622	7	entrench	obj_rel_no_that	unexpected	The farmer the pilots cling entrench	0.0018268974657757776	0.0018268974657757776	13.883429050445557	13.883429050445557
1243	gpt2	1244	622	7	entrench	obj_rel_no_that	expected	The farmer the pilots cling entrenches	5.282477138732754e-05	5.282477138732754e-05	16.44744300842285	16.44744300842285
1244	gpt2	1245	623	7	entrust	obj_rel_no_that	unexpected	The farmer the pilots cling entrust	0.004076198294910678	0.004076198294910678	13.304384231567383	13.304384231567383
1245	gpt2	1246	623	7	entrust	obj_rel_no_that	expected	The farmer the pilots cling entrusts	0.04746583140899929	0.04746583140899929	9.835275729497274	9.835275729497274
1246	gpt2	1247	624	7	envision	obj_rel_no_that	unexpected	The farmer the pilots cling envision	1.7268463992081706e-08	1.7268463992081706e-08	25.78728485107422	25.78728485107422
1247	gpt2	1248	624	7	envision	obj_rel_no_that	expected	The farmer the pilots cling envisions	0.04270989442607487	0.04270989442607487	13.275276184082031	13.275276184082031
1248	gpt2	1249	625	7	equal	obj_rel_no_that	unexpected	The farmer the pilots cling equal	2.559768574883492e-07	2.559768574883492e-07	21.897483825683597	21.897483825683597
1249	gpt2	1250	625	7	equal	obj_rel_no_that	expected	The farmer the pilots cling equals	5.152226023596995e-08	5.152226023596995e-08	24.210227966308597	24.210227966308597
1250	gpt2	1251	626	7	equate	obj_rel_no_that	unexpected	The farmer the pilots cling equate	7.764230147699891e-09	7.764230147699891e-09	26.940509796142575	26.940509796142575
1251	gpt2	1252	626	7	equate	obj_rel_no_that	expected	The farmer the pilots cling equates	0.005697349161835035	0.005697349161835035	12.749253988265991	12.749253988265991
1252	gpt2	1253	627	7	equip	obj_rel_no_that	unexpected	The farmer the pilots cling equip	1.386237347134056e-08	1.386237347134056e-08	26.104249954223636	26.104249954223636
1253	gpt2	1254	627	7	equip	obj_rel_no_that	expected	The farmer the pilots cling equips	0.018606036976905185	0.018606036976905185	11.895468473434448	11.895468473434448
1254	gpt2	1255	628	7	eradicate	obj_rel_no_that	unexpected	The farmer the pilots cling eradicate	7.398029411298522e-10	7.398029411298522e-10	30.33213996887207	30.33213996887207
1255	gpt2	1256	628	7	eradicate	obj_rel_no_that	expected	The farmer the pilots cling eradicates	0.017670115471467775	0.017670115471467775	16.405301570892334	16.405301570892334
1256	gpt2	1257	629	7	erase	obj_rel_no_that	unexpected	The farmer the pilots cling erase	6.530310958652308e-09	6.530310958652308e-09	27.190200805664062	27.190200805664062
1257	gpt2	1258	629	7	erase	obj_rel_no_that	expected	The farmer the pilots cling erases	0.0032408542675880876	0.0032408542675880876	15.106832504272461	15.106832504272461
1258	gpt2	1259	630	7	erect	obj_rel_no_that	unexpected	The farmer the pilots cling erect	2.441645847284235e-06	2.441645847284235e-06	18.64371490478516	18.64371490478516
1259	gpt2	1260	630	7	erect	obj_rel_no_that	expected	The farmer the pilots cling erects	0.0010392281446911422	0.0010392281446911422	13.777841091156008	13.777841091156008
1260	gpt2	1261	631	7	erode	obj_rel_no_that	unexpected	The farmer the pilots cling erode	0.0022438145453093877	0.0022438145453093877	15.37204885482788	15.37204885482788
1261	gpt2	1262	631	7	erode	obj_rel_no_that	expected	The farmer the pilots cling erodes	0.0005579117779603378	0.0005579117779603378	16.376031398773193	16.376031398773193
1262	gpt2	1263	632	7	erupt	obj_rel_no_that	unexpected	The farmer the pilots cling erupt	9.575848558540656e-09	9.575848558540656e-09	26.63795280456543	26.63795280456543
1263	gpt2	1264	632	7	erupt	obj_rel_no_that	expected	The farmer the pilots cling erupts	0.4198210883336091	0.4198210883336091	13.44505313038826	13.44505313038826
1264	gpt2	1265	633	7	escalate	obj_rel_no_that	unexpected	The farmer the pilots cling escalate	1.7447832068029354e-09	1.7447832068029354e-09	29.09430503845215	29.09430503845215
1265	gpt2	1266	633	7	escalate	obj_rel_no_that	expected	The farmer the pilots cling escalates	0.1911602630743222	0.1911602630743222	14.877558410167696	14.877558410167696
1266	gpt2	1267	634	7	escape	obj_rel_no_that	unexpected	The farmer the pilots cling escape	3.793944358676527e-08	3.793944358676527e-08	24.65172576904297	24.65172576904297
1267	gpt2	1268	634	7	escape	obj_rel_no_that	expected	The farmer the pilots cling escapes	1.446018949025074e-08	1.446018949025074e-08	26.04333877563477	26.04333877563477
1268	gpt2	1269	635	7	establish	obj_rel_no_that	unexpected	The farmer the pilots cling establish	3.1337691552835174e-08	3.1337691552835174e-08	24.927526473999023	24.927526473999023
1269	gpt2	1270	635	7	establish	obj_rel_no_that	expected	The farmer the pilots cling establishes	3.25249409627304e-08	3.25249409627304e-08	24.873878479003903	24.873878479003903
1270	gpt2	1271	636	7	estimate	obj_rel_no_that	unexpected	The farmer the pilots cling estimate	2.2895330076266877e-08	2.2895330076266877e-08	25.38037109375	25.38037109375
1271	gpt2	1272	636	7	estimate	obj_rel_no_that	expected	The farmer the pilots cling estimates	2.3971777451947677e-08	2.3971777451947677e-08	25.3140869140625	25.3140869140625
1272	gpt2	1273	637	7	evade	obj_rel_no_that	unexpected	The farmer the pilots cling evade	6.116179207538154e-08	6.116179207538154e-08	23.962793350219727	23.962793350219727
1273	gpt2	1274	637	7	evade	obj_rel_no_that	expected	The farmer the pilots cling evades	0.00027106698578904543	0.00027106698578904543	15.487404823303223	15.487404823303223
1274	gpt2	1275	638	7	evaluate	obj_rel_no_that	unexpected	The farmer the pilots cling evaluate	5.835584016011808e-09	5.835584016011808e-09	27.35247611999512	27.35247611999512
1275	gpt2	1276	638	7	evaluate	obj_rel_no_that	expected	The farmer the pilots cling evaluates	2.220555295195936e-09	2.220555295195936e-09	28.746431350708008	28.746431350708008
1276	gpt2	1277	639	7	evaporate	obj_rel_no_that	unexpected	The farmer the pilots cling evaporate	0.016614512331048374	0.016614512331048374	15.575573682785034	15.575573682785034
1277	gpt2	1278	639	7	evaporate	obj_rel_no_that	expected	The farmer the pilots cling evaporates	0.07595719283000597	0.07595719283000597	14.479202151298523	14.479202151298523
1278	gpt2	1279	640	7	even	obj_rel_no_that	unexpected	The farmer the pilots cling even	1.6246211089310236e-05	1.6246211089310236e-05	15.909537315368652	15.909537315368652
1279	gpt2	1280	640	7	even	obj_rel_no_that	expected	The farmer the pilots cling evens	2.5501715754217003e-05	2.5501715754217003e-05	15.360932350158691	15.360932350158691
1280	gpt2	1281	641	7	evolve	obj_rel_no_that	unexpected	The farmer the pilots cling evolve	1.936492521892319e-09	1.936492521892319e-09	28.943906784057617	28.943906784057617
1281	gpt2	1282	641	7	evolve	obj_rel_no_that	expected	The farmer the pilots cling evolves	6.042658040605885e-10	6.042658040605885e-10	30.62409782409668	30.62409782409668
1282	gpt2	1283	642	7	exacerbate	obj_rel_no_that	unexpected	The farmer the pilots cling exacerbate	1.3969012613301855e-09	1.3969012613301855e-09	29.415122985839844	29.415122985839844
1283	gpt2	1284	642	7	exacerbate	obj_rel_no_that	expected	The farmer the pilots cling exacerbates	0.45633518799792205	0.45633518799792205	14.486573308706284	14.486573308706284
1284	gpt2	1285	643	7	exaggerate	obj_rel_no_that	unexpected	The farmer the pilots cling exaggerate	0.007290371539435902	0.007290371539435902	16.580397605895996	16.580397605895996
1285	gpt2	1286	643	7	exaggerate	obj_rel_no_that	expected	The farmer the pilots cling exaggerates	0.4646276569314223	0.4646276569314223	13.583427891135214	13.583427891135214
1286	gpt2	1287	644	7	examine	obj_rel_no_that	unexpected	The farmer the pilots cling examine	3.7881886072455024e-08	3.7881886072455024e-08	24.65391731262207	24.65391731262207
1287	gpt2	1288	644	7	examine	obj_rel_no_that	expected	The farmer the pilots cling examines	1.1138305389124524e-08	1.1138305389124524e-08	26.41989517211914	26.41989517211914
1288	gpt2	1289	645	7	exceed	obj_rel_no_that	unexpected	The farmer the pilots cling exceed	2.0329842698174616e-08	2.0329842698174616e-08	25.55182647705078	25.55182647705078
1289	gpt2	1290	645	7	exceed	obj_rel_no_that	expected	The farmer the pilots cling exceeds	8.52835171372135e-08	8.52835171372135e-08	23.483158111572266	23.483158111572266
1290	gpt2	1291	646	7	except	obj_rel_no_that	unexpected	The farmer the pilots cling except	7.923235898488201e-07	7.923235898488201e-07	20.267406463623047	20.267406463623047
1291	gpt2	1292	646	7	except	obj_rel_no_that	expected	The farmer the pilots cling excepts	0.0006000594589749745	0.0006000594589749745	14.985483169555664	14.985483169555664
1292	gpt2	1293	647	7	exchange	obj_rel_no_that	unexpected	The farmer the pilots cling exchange	1.1344700823201492e-07	1.1344700823201492e-07	23.07147789001465	23.07147789001465
1293	gpt2	1294	647	7	exchange	obj_rel_no_that	expected	The farmer the pilots cling exchanges	3.333081366463375e-08	3.333081366463375e-08	24.83856773376465	24.83856773376465
1294	gpt2	1295	648	7	exclude	obj_rel_no_that	unexpected	The farmer the pilots cling exclude	2.0811385947894223e-09	2.0811385947894223e-09	28.83997917175293	28.83997917175293
1295	gpt2	1296	648	7	exclude	obj_rel_no_that	expected	The farmer the pilots cling excludes	1.4641472922960476e-08	1.4641472922960476e-08	26.02536392211914	26.02536392211914
1296	gpt2	1297	649	7	excorciate	obj_rel_no_that	unexpected	The farmer the pilots cling excorciate	0.033002367684179724	0.033002367684179724	11.44649338722229	11.44649338722229
